run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 19 19 19
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.717 | 2.717 | 2.717 Mbytes
Step Temp Press TotEng PotEng 
       0          0.8  0.032023171    1.1810599 -0.018038521 
     100   0.81964811  0.033208375    1.1795474  -0.04900107 
     200   0.86594105  0.036869969    1.1569681  -0.14096762 
     300   0.87978239  0.035495812    1.0929154  -0.22576667 
     400   0.86332036  0.031850483     1.044926  -0.24908163 
     500   0.82589334  0.031352205   0.99425583  -0.24365342 
     600   0.81319338  0.027332173   0.94910491  -0.26976872 
     700   0.79944046   0.02694948   0.91317181  -0.28508794 
     800   0.79861315  0.024729349   0.88667281   -0.3103469 
     900   0.78993966  0.027335572   0.86683582  -0.31718342 
    1000    0.7845326  0.024967796    0.8552364  -0.32067836 
    1100   0.78510911  0.027485637   0.85477355  -0.32200532 
    1200   0.79115582  0.024453744   0.86451647  -0.32132564 
    1300   0.81179175  0.024477914   0.88149688  -0.33527589 
    1400   0.82639064  0.027043823    0.8944057  -0.34424894 
    1500   0.82291806  0.028904876   0.89110993  -0.34233976 
    1600   0.79984531   0.02789453   0.86933445  -0.32953211 
    1700   0.78798036  0.022880279   0.84367619  -0.33740632 
    1800   0.78222307  0.026325041   0.82978046   -0.3426726 
    1900   0.79060669  0.024267105   0.82806216  -0.35695688 
    2000    0.7985958  0.026040707   0.83501283  -0.36198088 
    2100   0.82097157  0.027163539   0.84950084  -0.38103131 
    2200   0.82780586  0.029300153   0.86402753  -0.37674834 
    2300   0.83674034  0.026731425   0.86218205  -0.39198547 
    2400   0.82149399  0.026622321   0.82942755  -0.40188763 
    2500   0.78681445  0.028219482   0.79015051  -0.38918444 
    2600   0.77921179  0.024771855   0.77247347  -0.39546607 
    2700   0.78377295  0.024442379   0.77268693  -0.40208921 
    2800   0.79045239  0.025679009   0.78707991  -0.39770786 
    2900   0.79096165  0.024982579   0.81101528   -0.3745358 
    3000    0.8102512  0.025109719    0.8367033  -0.37776037 
    3100   0.82627197  0.027435644   0.84889423  -0.38958254 
    3200   0.82406549  0.027694173   0.84125817  -0.39391136 
    3300   0.80421196  0.024041161   0.82177455  -0.38363707 
    3400   0.79461283  0.025998427   0.80616142  -0.38486232 
    3500   0.79281591  0.028161259   0.79977892  -0.38855147 
    3600    0.7921403  0.023785012   0.79964377  -0.38767395 
    3700   0.80434298  0.024252639   0.80331205  -0.40229595 
    3800   0.81134047  0.024608777   0.80385933  -0.41223701 
    3900   0.80082642   0.02826674   0.79763165  -0.40270547 
    4000   0.80280437  0.023746512   0.78700792  -0.41629389 
    4100   0.80016791  0.023806636   0.77004882  -0.42930127 
    4200   0.77464531  0.023560598   0.74032592  -0.42076903 
    4300   0.75701285   0.02320408   0.71594167  -0.41872447 
    4400   0.76999635   0.01950507   0.71718171  -0.43694505 
    4500   0.80436571  0.025429067   0.75111908  -0.45452298 
    4600   0.82647238  0.026226618   0.78771289  -0.45106427 
    4700   0.82706285  0.025251022    0.7940697   -0.4455925 
    4800   0.82528044  0.026317853    0.7813273  -0.45566329 
    4900    0.8060772  0.024261641   0.76066961  -0.44753776 
    5000   0.79725704  0.024384868   0.74678337   -0.4482037 
    5100    0.7907277  0.025682933   0.73983391  -0.44536652 
    5200   0.78947177  0.023552407   0.73945576  -0.44386218 
    5300   0.79334287   0.02152206   0.74816732  -0.44095291 
    5400    0.8053017  0.024244007   0.76849889  -0.43854611 
    5500   0.83053392   0.02597257   0.79724635  -0.44761854 
    5600   0.84178759  0.024584738   0.81914076  -0.44259195 
    5700   0.83519741   0.02553885   0.81788379  -0.43397108 
    5800   0.80481115  0.024550032   0.77454847  -0.43176126 
    5900   0.77683167  0.024734981   0.73711445  -0.42725759 
    6000   0.77287479  0.025197971   0.72873148  -0.42970969 
    6100   0.78376538  0.023779809   0.73838207  -0.43638272 
    6200   0.80258139  0.026674429   0.76017393  -0.44279367 
    6300   0.81095472  0.028969804   0.77886691  -0.43665125 
    6400   0.81230566   0.02632631   0.78655103  -0.43099202 
    6500   0.80650523  0.023399187   0.78444624   -0.4244027 
    6600   0.80647735  0.024229729   0.77325136  -0.43555578 
    6700   0.80467005  0.022805846   0.74214671  -0.46395153 
    6800   0.78560433  0.022859727   0.70190692  -0.47561422 
    6900   0.77726236  0.022204791   0.68505241  -0.47996518 
    7000   0.77953396  0.023583647   0.68788095  -0.48054148 
    7100   0.79795767  0.023489235   0.70176081  -0.49427642 
    7200   0.80024321  0.023048586   0.71847112  -0.48099184 
    7300   0.80046552   0.02007618   0.73583094  -0.46396524 
    7400   0.81202787   0.02305142   0.75358325  -0.46354343 
    7500   0.81241567  0.022094104   0.76381657  -0.45389137 
    7600   0.81476861  0.027634853   0.76470451  -0.45653019 
    7700   0.80727066  0.022822557   0.75875374  -0.45124249 
    7800   0.81059638  0.026980143   0.75265147  -0.46232959 
    7900   0.79990588  0.025701837   0.74421921  -0.45473814 
    8000   0.79703446  0.022775631   0.73631974  -0.45833372 
    8100   0.79090821  0.026434895   0.73092141  -0.45454957 
    8200   0.80378721  0.025715973   0.72681971  -0.47795526 
    8300   0.79572074  0.024804737   0.71712908  -0.47555528 
    8400   0.78891717   0.02457299   0.70137367  -0.48111299 
    8500   0.77825484  0.020381287   0.68682725  -0.47967794 
    8600   0.78619632  0.024134639   0.68362237  -0.49478608 
    8700    0.7846385  0.023428614   0.69668136  -0.47939212 
    8800    0.8073573  0.025522134   0.72732906  -0.48279702 
    8900   0.82050619  0.024056489   0.75477154  -0.47506305 
    9000   0.81681006  0.024730068   0.76420392  -0.46009065 
    9100   0.82071117  0.026135464   0.76028337  -0.46985846 
    9200   0.80987071  0.024179124   0.74191505  -0.47197831 
    9300   0.79527187  0.022287486   0.71078263  -0.48122892 
    9400   0.77530849  0.024814986   0.68671164  -0.47537734 
    9500   0.77076829  0.024574521    0.6834978  -0.47178601 
    9600   0.78359464  0.027465109   0.69257762  -0.48193124 
    9700   0.79813307  0.022390052   0.70203639  -0.49426374 
    9800   0.79931937   0.02474598   0.70996633  -0.48811191 
    9900   0.80492328  0.024751427   0.71636545  -0.49011234 
   10000   0.80837062  0.026872247    0.7197154  -0.49192951 
   10100   0.80762518  0.024893173   0.71523042  -0.49529717 
   10200   0.78325212  0.024211136   0.69831699  -0.47567849 
   10300   0.77306777  0.023158842   0.67639834  -0.48233208 
   10400   0.76264532   0.02097333   0.66570651  -0.47740199 
   10500   0.78552473  0.025199922   0.68077283    -0.496629 
   10600   0.80289398   0.02495676   0.71894249  -0.48449364 
   10700   0.81774127  0.025816077   0.74849164  -0.47719869 
   10800    0.8211594  0.025733958   0.75551621  -0.47529747 
   10900   0.82829646  0.025687089   0.74578237  -0.49572886 
   11000   0.81253514  0.028261837   0.71963702  -0.49824998 
   11100   0.77828688  0.024925056   0.69475995  -0.47179327 
   11200   0.78859701  0.021503764   0.68883475  -0.49317204 
   11300   0.78877136  0.021345183   0.69536084  -0.48690727 
   11400   0.79911176  0.022583033    0.7078426  -0.48992447 
   11500   0.80168648  0.025499452   0.72020921  -0.48141703 
   11600   0.80552301  0.021069831   0.72897847  -0.47839825 
   11700   0.79837643  0.025929825   0.73617995  -0.46048494 
   11800   0.80856429  0.024243765    0.7473841  -0.46455111 
   11900   0.82507462   0.02504598   0.77079783  -0.46588426 
   12000   0.83608967  0.030071196   0.79573993  -0.45745232 
   12100   0.83080849  0.028959012   0.79382772  -0.45144872 
   12200   0.80906511  0.025244943   0.76344925  -0.44923662 
   12300   0.78340548  0.023753611   0.73329451  -0.44093084 
   12400   0.79204867  0.026326053   0.72023964  -0.46694074 
   12500   0.79830941  0.025894259   0.71448663  -0.48207781 
   12600   0.79764551  0.023369453   0.71150674   -0.4840626 
   12700   0.79080679  0.028268464   0.71180413  -0.47351485 
   12800    0.7924384  0.025098012   0.71868872  -0.46907583 
   12900   0.80756965  0.021514489   0.74126078  -0.46918359 
   13000   0.83030837  0.024661634   0.77412997  -0.47039686 
   13100   0.83647009  0.027160948   0.78708387  -0.46667859 
   13200   0.81591746  0.023998201   0.77158173  -0.45137495 
   13300    0.7970483  0.024154249   0.74238455  -0.45228965 
   13400   0.78510004  0.025357652   0.72121688  -0.45554839 
   13500   0.79794673  0.026597654   0.71440431  -0.48161652 
   13600   0.78576942  0.022701554   0.71292308  -0.46484552 
   13700    0.7905446  0.026992358   0.71646978  -0.46845619 
