run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.797 | 2.797 | 2.797 Mbytes
Step Temp Press TotEng PotEng 
       0            1     1.817009   -2.9724341   -4.4713071 
     100    1.0062217  -0.12302935   -2.9220852   -4.4302838 
     200   0.94279833  -0.16909219   -2.8892408   -4.3023758 
     300   0.95677982   -0.2191936   -2.8489876   -4.2830791 
     400   0.95189932   0.13907354   -2.8001287   -4.2269049 
     500    0.9815858   0.18924436   -2.7558026   -4.2270751 
     600   0.99692332   0.17350121   -2.7226833   -4.2169448 
     700     1.000431   0.28412077   -2.7020652   -4.2015843 
     800    1.0388196   0.11396803   -2.6959094    -4.252968 
     900    1.0186662   0.10644392   -2.7090127    -4.235864 
    1000   0.98281571   0.21310567   -2.7364065   -4.2095225 
    1100   0.98824648  0.022230769   -2.7603035   -4.2415594 
    1200    1.0004329  0.080651753   -2.7746182   -4.2741401 
    1300    1.0042638 -0.048565906   -2.7714301    -4.276694 
    1400   0.97855298   0.13727738    -2.748255   -4.2149817 
    1500    1.0303443   0.14642164   -2.7026782   -4.2470335 
    1600    1.0314657   0.25850135   -2.6717116   -4.2177478 
    1700    1.0235195   0.25323852   -2.6713464   -4.2054721 
    1800    1.0160517   0.31649774   -2.6895291   -4.2124616 
    1900     1.014827   0.18781843   -2.7146987   -4.2357955 
    2000   0.99133616   0.16405612    -2.734954    -4.220841 
    2100   0.98108245   0.22363995   -2.7467954   -4.2173134 
    2200   0.98030296      0.17934    -2.750799   -4.2201486 
    2300    1.0095118  0.078043352   -2.7435163   -4.2566463 
    2400    1.0228267  0.059050317   -2.7321249   -4.2652123 
    2500    1.0177138  0.092308812   -2.7213791   -4.2468029 
    2600     1.009642   0.26011193   -2.7158564   -4.2291816 
    2700    1.0091025   0.15135166   -2.7244561   -4.2369726 
    2800    1.0071391  0.046830645   -2.7480227   -4.2575963 
    2900   0.97718108   0.13821123   -2.7764302   -4.2411006 
    3000   0.95285752    0.1040918   -2.7960827   -4.2242951 
    3100   0.97298733  0.081023637   -2.8004791   -4.2588636 
    3200   0.99837762  -0.10583997   -2.7806991   -4.2771404 
    3300    0.9884153    0.1978418   -2.7375791   -4.2190881 
    3400    1.0246082   0.07837739   -2.7021872   -4.2379448 
    3500    1.0237492   0.18133172   -2.6887827   -4.2232528 
    3600    1.0222349   0.17500817   -2.6925833   -4.2247836 
    3700     1.030162  0.092208623   -2.7043592   -4.2484412 
    3800   0.99598848    0.2920555    -2.724867   -4.2177273 
    3900    1.0142241  0.068069855   -2.7485635   -4.2687566 
    4000   0.98068485   0.11899434   -2.7643633   -4.2342854 
    4100   0.98150058  0.024026548   -2.7656864   -4.2368311 
    4200   0.99641948  0.078914252   -2.7578573   -4.2513636 
    4300   0.98945635     0.140747   -2.7455613   -4.2286307 
    4400    1.0121643   0.10859624   -2.7333515   -4.2504573 
    4500    1.0146204  0.086807102   -2.7272438   -4.2480309 
    4600    1.0076911  0.074377009   -2.7283811   -4.2387821 
    4700    1.0033355  0.069453029   -2.7333583   -4.2372308 
    4800    1.0023539  0.075525541   -2.7427232   -4.2451244 
    4900   0.96727402   0.21157981   -2.7721307   -4.2219517 
    5000   0.96232389  0.031803396   -2.8184614   -4.2608627 
    5100   0.95280923   -0.1143305   -2.8460674   -4.2742075 
    5200   0.94615968 -0.025518927   -2.8337033   -4.2518765 
    5300   0.96177591 0.0059456867   -2.7897199   -4.2312999 
    5400   0.98257533   0.11773988    -2.753574   -4.2263296 
    5500    1.0043429   0.21257843   -2.7346896    -4.240072 
