run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 20 20 20
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.724 | 2.724 | 2.724 Mbytes
Step Temp Press TotEng PotEng 
       0          0.9  0.034887898    1.3335901 -0.015395603 
     100   0.92049075  0.034950628    1.3319676 -0.047731128 
     200   0.95885964  0.036799518     1.310099   -0.1271098 
     300   0.96589354  0.035708988    1.2439434  -0.20380841 
     400   0.94669155  0.033710927     1.197929  -0.22104142 
     500   0.91575882  0.034799962    1.1549119  -0.21769431 
     600   0.90118119  0.031035402    1.1149955  -0.23576069 
     700    0.8947499  0.031696469    1.0837613  -0.25735524 
     800   0.88580841  0.027763352    1.0608208  -0.26689349 
     900   0.88352946  0.029808254    1.0497367  -0.27456178 
    1000   0.88892905  0.028461747    1.0502028  -0.28218897 
    1100   0.90223188   0.02955541    1.0595918  -0.29273919 
    1200   0.91274583  0.029012235    1.0698795  -0.29821059 
    1300   0.91703287  0.028632399    1.0723769  -0.30213895 
    1400   0.91110835  0.029127267    1.0616259  -0.30400987 
    1500   0.88693328  0.027727892    1.0376558  -0.29174461 
    1600   0.87987254  0.028288695    1.0168634  -0.30195382 
    1700   0.88469605  0.028750819    1.0053287   -0.3207183 
    1800   0.88558609  0.026569459    1.0012515  -0.32612965 
    1900   0.88345036  0.027578286    1.0114886  -0.31269134 
    2000   0.91745723  0.031239259    1.0466304  -0.32852147 
    2100   0.93381744  0.030705906    1.0770108  -0.32266294 
    2200   0.92815716  0.031348933    1.0793542  -0.31183554 
    2300   0.92150548  0.029986012    1.0541388  -0.32708089 
    2400   0.89535308  0.030577409      1.01663  -0.32539061 
    2500    0.8857857  0.028796945   0.99628897  -0.33139132 
    2600   0.88710285  0.030251413   0.99281212  -0.33684241 
    2700   0.89147054  0.026793187   0.99748224  -0.33871891 
    2800   0.90390409  0.028589147    1.0075657  -0.34727179 
    2900   0.90937538  0.028307733    1.0163712  -0.34666703 
    3000   0.91678199  0.030117262    1.0184721  -0.35566774 
    3100   0.90480747  0.028743697     1.006077  -0.35011448 
    3200   0.88368959  0.027158923   0.96990111  -0.35463738 
    3300   0.87007917  0.029741806   0.93106383  -0.37307437 
    3400   0.85548389  0.028580834   0.91869038  -0.36357136 
    3500      0.86784  0.027981355   0.93527788  -0.36550409 
    3600   0.89661186  0.028574165   0.96811307  -0.37579427 
    3700   0.90920486   0.02802483    0.9884762  -0.37430645 
    3800   0.90822074  0.027990628   0.99339917  -0.36790841 
    3900   0.90735627  0.028219026   0.99138867  -0.36862318 
    4000   0.89505546   0.02606847   0.98649276  -0.35508173 
    4100   0.88641408  0.029624301   0.98711057  -0.34151158 
    4200   0.90670412  0.028542349   0.99613388  -0.36290047 
    4300   0.91339735  0.029322867    1.0108561  -0.35821055 
    4400   0.93158987  0.028540853    1.0305664  -0.36576854 
    4500   0.93795862  0.030837825    1.0381117  -0.36776921 
    4600     0.927045  0.027242284    1.0143584  -0.37516434 
    4700   0.90671098  0.027998175   0.97182016  -0.38722448 
    4800   0.88448372   0.02792484   0.94231323  -0.38341555 
    4900   0.86827001  0.024577649   0.93496706  -0.36645943 
    5000   0.88153452   0.02790708   0.94958931    -0.371719 
    5100   0.90496185  0.028157698   0.97579235  -0.38063057 
    5200   0.90641006  0.028729106   0.99703903  -0.36155456 
    5300   0.92478143  0.028383261    1.0075742  -0.37855577 
    5400   0.92939898  0.028699813    1.0003032  -0.39274788 
    5500   0.90270448  0.030526867   0.97457673  -0.37846267 
