run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 20 20 20
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.724 | 2.724 | 2.724 Mbytes
Step Temp Press TotEng PotEng 
       0          0.8  0.029398711    1.1836988 -0.015399658 
     100   0.81888884  0.029265064    1.1823456 -0.045064755 
     200   0.85494048  0.029251807    1.1622971  -0.11915012 
     300   0.86582403  0.031089392    1.1022681  -0.19549215 
     400    0.8448373  0.029198587    1.0589814  -0.20732247 
     500   0.83052597  0.026501953     1.016858  -0.22799498 
     600   0.80332383  0.026615021    0.9748009  -0.22927952 
     700   0.78935666  0.023303151   0.94415246  -0.23899296 
     800   0.79229064  0.023758254   0.92698394  -0.26055913 
     900   0.78777842  0.024448323   0.91793611  -0.26284372 
    1000   0.79291869  0.026778779   0.91611706  -0.27236738 
    1100   0.79780963  0.025976542   0.91777771  -0.27803763 
    1200   0.79231567  0.024404587   0.92094479   -0.2666358 
    1300   0.80186423  0.024307022   0.93067921  -0.27121345 
    1400   0.82164602  0.024719256   0.94112614  -0.29041691 
    1500   0.82691282  0.027172879   0.93617984  -0.30325748 
    1600   0.81299481   0.02443194   0.90441887  -0.31415713 
    1700   0.78680723  0.022820134   0.86995258  -0.30937156 
    1800   0.78352322  0.020964377   0.85774424  -0.31665758 
    1900   0.78650654  0.021993966   0.86151304   -0.3173604 
    2000   0.79154188  0.022789847    0.8767778  -0.30964298 
    2100    0.8175944  0.024002326   0.89760201  -0.32786819 
    2200   0.82542354  0.025747066    0.9067985  -0.33040658 
    2300   0.81589211  0.023944788   0.89588464  -0.32703404 
    2400   0.78885998  0.023471076   0.87144955  -0.31095139 
    2500   0.77932078  0.022705941   0.85193596  -0.31616694 
    2600   0.78193094  0.022160532   0.84509585  -0.32691935 
    2700   0.78575579  0.025261137   0.85616786   -0.3215803 
    2800   0.82599928  0.024603152   0.90106059  -0.33700745 
    2900   0.84747808  0.026784173   0.92517501  -0.34508702 
    3000   0.83464379   0.02655923   0.91123592  -0.33978915 
    3100   0.81365565  0.024329103   0.87298462  -0.34658188 
    3200   0.78995714  0.022488401   0.84359131  -0.34045414 
    3300   0.78858861  0.022691745   0.83096455  -0.35102966 
    3400   0.79088164  0.023931638    0.8290257  -0.35640545 
    3500   0.80283694  0.022246429   0.83227986  -0.37107077 
    3600   0.79789914  0.020548462   0.83647626  -0.35947324 
    3700   0.80173979  0.024489138    0.8457452  -0.35596094 
    3800   0.81690414  0.021268333   0.85976185  -0.36467372 
    3900   0.82774512   0.02352092   0.87100024  -0.36968459 
    4000   0.81753369  0.025848388   0.86568529  -0.35969391 
    4100   0.80871005  0.025666708   0.83660609  -0.37554758 
    4200   0.78294774  0.020898193   0.80129094  -0.37224831 
    4300   0.78075162  0.023298902   0.78744155    -0.382806 
    4400   0.77736183  0.020140806   0.79097488  -0.37419179 
    4500   0.79553626  0.022394828   0.80958881  -0.38281904 
    4600   0.80824534  0.023867622   0.83104844  -0.38040869 
    4700   0.82246828  0.022083135   0.84106265  -0.39171288 
    4800     0.814693   0.02414101   0.83708388  -0.38403748 
    4900   0.81503739  0.022554389   0.82276736  -0.39887021 
    5000   0.79452443  0.023038344   0.80782857  -0.38306267 
    5100    0.7905903  0.020510524   0.80424439  -0.38075009 
    5200   0.78225064  0.025191739   0.80990407  -0.36259031 
    5300   0.80031708  0.021587812   0.82031059   -0.3792631 
    5400    0.8081215  0.023836431   0.82947733  -0.38179419 
    5500   0.80857498  0.023150869   0.83300401  -0.37894722 
    5600   0.81098048  0.022982275   0.82975001  -0.38580675 
    5700   0.79861663  0.021180439   0.81525712  -0.38176781 
    5800   0.78401866  0.020044837   0.79290161  -0.38224281 
    5900   0.78329096  0.021643916   0.77241527  -0.40163842 
    6000   0.77333211  0.024153196   0.76044039  -0.39868626 
    6100   0.77386706  0.021133049   0.76438207   -0.3955464 
    6200   0.79230872  0.021016843   0.79742533  -0.39014484 
    6300   0.82586823  0.023273137   0.83549001  -0.40238161 
    6400   0.83462448  0.024899988   0.84240039  -0.40859573 
    6500   0.82031259  0.021022134   0.82687037  -0.40267405 
    6600   0.79420879  0.022599813   0.80541212  -0.38500602 
    6700    0.7882542  0.020378983   0.79195255  -0.38954042 
    6800   0.78964392  0.023851987   0.78943067  -0.39414531 
    6900    0.8002345  0.022820437   0.79380833  -0.40564157 
    7000    0.8051017   0.02397972   0.79933326  -0.40741197 
    7100   0.81043661  0.023253035   0.80542684  -0.40931473 
    7200   0.81570443  0.022841865   0.80890753  -0.41372985 
    7300   0.80515641  0.022108482   0.80016369  -0.40666353 
    7400   0.80054958  0.021116278   0.78297658  -0.41694558 
    7500   0.79171614  0.018583048   0.76686799  -0.41981398 
    7600   0.78248613  0.022853086    0.7574667  -0.41538066 
    7700   0.77779444  0.019111886   0.76075806  -0.40505705 
    7800   0.79593575  0.024145551   0.78493312   -0.4080735 
    7900   0.80538004  0.024611343    0.8159094  -0.39125301 
    8000   0.80983601  0.023199918   0.83371005  -0.38013129 
    8100    0.8105642  0.021561921   0.84038843  -0.37454438 
    8200   0.81311161  0.021920769   0.84127778  -0.37747329 
    8300   0.80488264  0.024553679   0.83268179  -0.37373508 
    8400   0.79422603  0.021131608   0.81684746   -0.3735965 
    8500   0.78507192  0.022299238   0.79793985  -0.37878328 
    8600   0.76122654  0.020952248   0.76912427  -0.37185766 
    8700   0.75630203  0.024628439   0.74371069  -0.38989003 
    8800   0.75208682  0.022073014   0.74392276  -0.38335988 
    8900   0.78784552  0.023499091   0.77792016  -0.40296024 
    9000   0.79755436   0.02124616   0.81328032  -0.38215239 
    9100   0.80624247  0.021921177   0.83048718  -0.37796791 
    9200   0.80716139  0.024208095   0.83685326  -0.37297918 
    9300   0.81281207   0.02577656   0.83421704  -0.38408505 
    9400   0.80311984  0.023343214   0.82009978  -0.38367489 
    9500   0.78872496  0.020598893   0.79946727  -0.38273129 
    9600   0.78629387  0.023048901   0.78247252  -0.39608215 
    9700   0.77323826  0.021121869   0.77279817  -0.38618781 
    9800   0.77916771  0.024005978   0.78043191  -0.38744156 
    9900   0.81149227  0.023180924   0.81911932  -0.39720456 
   10000    0.8238633  0.023619163   0.85339004  -0.38147644 
   10100   0.82624825  0.024174559   0.85977127  -0.37866995 
   10200   0.81424521  0.025144556   0.84515332  -0.37529687 
   10300   0.80890383  0.023193069   0.81989432  -0.39254981 
   10400   0.80256642  0.023520363   0.79715087  -0.40579429 
   10500    0.7964562  0.020963233   0.78414106  -0.40964566 
   10600   0.79897921  0.023548314   0.77999351  -0.41757489 
   10700   0.79077435  0.019741779   0.77995377  -0.40531657 
   10800   0.80648098  0.025620992   0.78163354  -0.42717904 
   10900   0.80227432  0.025632694   0.77673124   -0.4257761 
   11000     0.788306  0.020021379   0.76720259  -0.41436802 
   11100   0.77979164  0.023950386   0.76061289  -0.40819577 
   11200     0.777644  0.019760706   0.76506336  -0.40052626 
   11300   0.80414396  0.022799366   0.79336922  -0.41194047 
   11400   0.82473058  0.021881831   0.82273336  -0.41343307 
   11500   0.83496036  0.023955138   0.83182572  -0.41967384 
   11600   0.82024466  0.024648012   0.81540053  -0.41404207 
   11700   0.79583286  0.022896662   0.78376206  -0.40909036 
   11800   0.78111336  0.021781246   0.76251147  -0.40827828 
   11900   0.77582314  0.022591479   0.75910018   -0.4037602 
   12000   0.77257493  0.022477463   0.77330121  -0.38469052 
   12100   0.80810314  0.024209348   0.80045446  -0.41078955 
   12200   0.80377705  0.024888522    0.8173045  -0.38745524 
   12300   0.80994485  0.022218479   0.82140579   -0.3925987 
   12400   0.81854686  0.024177996   0.81717807  -0.40971975 
   12500   0.80743024  0.021568175   0.80621861   -0.4040168 
   12600   0.80556334  0.023340052   0.79530575  -0.41213142 
   12700   0.79752689  0.020780651   0.78502393  -0.41036762 
   12800   0.79159044  0.020606611   0.78055009  -0.40594346 
   12900   0.79431084  0.021998172   0.78352118  -0.40704991 
   13000   0.79453256  0.021943562   0.79084104  -0.40006238 
   13100   0.79606133  0.022199008   0.80791966  -0.38527519 
   13200   0.83094476  0.024078265   0.85671015  -0.38877054 
   13300   0.86277255   0.02585681   0.89268787  -0.40049864 
   13400   0.85534702  0.024828028   0.87625628   -0.4058003 
   13500   0.82585761  0.020677326   0.84318406  -0.39467164 
   13600   0.80919878  0.023034124   0.81757107  -0.39531516 
   13700   0.79146104  0.020726083   0.79941662  -0.38688299 
   13800   0.78132606  0.023055025   0.79142378  -0.37968477 
   13900   0.79444632  0.022307127   0.79554509  -0.39522907 
   14000   0.81648101  0.023233644   0.80649062  -0.41731076 
   14100   0.81533386  0.024539192   0.81088552   -0.4111964 
   14200   0.79799398  0.023146799   0.80104747  -0.39504419 
   14300   0.78856815  0.022113349   0.78009769  -0.40186583 
   14400   0.78029364  0.021339244   0.75865974  -0.41090136 
   14500    0.7769458  0.020403803   0.74823374  -0.41630936 
   14600   0.78347949  0.022521463   0.75355444  -0.42078185 
   14700   0.80160334  0.019863199   0.77902385  -0.42247778 
   14800   0.81763837  0.023495197   0.81551456  -0.41002154 
   14900   0.82293183  0.022872124    0.8335286  -0.39994172 
   15000    0.8148987  0.023946607    0.8323915  -0.38903818 
   15100    0.8041412  0.021490092   0.81991151  -0.38539404 
   15200   0.80131917  0.023040623   0.80668489  -0.39439081 
   15300   0.79251183  0.019397714   0.79596481   -0.3919098 
   15400   0.79385393  0.021968004   0.79126222  -0.39862403 
   15500   0.78820839  0.023459974   0.79432382  -0.38710047 
   15600   0.80106617   0.02298129   0.82174009  -0.37895638 
   15700   0.82894138  0.024343818   0.85989199  -0.38258588 
   15800   0.84347471  0.024114429   0.87130543  -0.39295607 
   15900   0.83174614  0.021691455   0.85044116   -0.3962407 
   16000    0.8060126  0.022425985   0.81373214  -0.39437841 
   16100   0.79841779   0.02228005   0.78793486  -0.40879202 
   16200   0.79075292  0.022859776   0.77307622    -0.412162 
   16300   0.77578095  0.021137905   0.76855582  -0.39424132 
