run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
    3800    1.4581068     0.313117 -0.072414932   -2.2579319 
    3900     1.491029   0.31739295 -0.036141878   -2.2710051 
    4000    1.4854593   0.43869711 -0.0013265641   -2.2278414 
    4100    1.5172179    0.2635009  0.026693879   -2.2474231 
    4200    1.5260894   0.30388585  0.048497781   -2.2389165 
    4300    1.5408969   0.36135102  0.053542122   -2.2560666 
    4400    1.5352278   0.28862123  0.033776314   -2.2673352 
    4500    1.4774568   0.37987023 -0.011658855    -2.226179 
    4600    1.4406282   0.34974195  -0.06913103   -2.2284498 
    4700    1.4407379   0.34616194  -0.11458098   -2.2740642 
    4800    1.4385655   0.28002756  -0.13940634   -2.2956334 
    4900    1.4391928   0.30078869  -0.12867955   -2.2858469 
    5000    1.5037549   0.25821406 -0.051548719   -2.3054864 
    5100    1.5215612   0.29565494  0.018460415   -2.2621666 
    5200    1.5121917   0.35354261  0.055427677   -2.2111557 
    5300    1.5299822   0.35257909  0.072308769   -2.2209403 
    5400    1.5454295   0.35056568  0.062197897   -2.2542047 
    5500    1.5289879   0.28253719  0.018986601   -2.2727721 
    5600    1.4475499   0.35617697 -0.030826186   -2.2005196 
    5700    1.4593184   0.26189618  -0.04810853   -2.2354415 
    5800    1.4720179   0.33177108 -0.031113155    -2.237481 
    5900    1.5073051   0.41402322  0.009611297   -2.2496477 
    6000    1.5156827   0.31826912  0.051179994   -2.2206359 
    6100    1.5650485   0.27823695  0.082146517   -2.2636625 
    6200    1.5744184   0.38735969  0.089173865   -2.2706795 
    6300    1.5200597   0.33153726  0.022112457    -2.256264 
    6400    1.4577292   0.31203223  -0.06839294    -2.253344 
    6500    1.4448448   0.20763126 -0.089500911   -2.2551398 
    6600    1.4328181   0.28960454 -0.063853889   -2.2114663 
    6700    1.4797769   0.34750774 -0.0017664216   -2.2197641 
    6800    1.5171504    0.3050401  0.046930606   -2.2270851 
    6900     1.530769   0.37958302  0.067484218   -2.2269442 
    7000    1.5120275   0.39191594  0.063926328    -2.202411 
    7100    1.5199882   0.33396525  0.038373094   -2.2398962 
    7200     1.493402   0.28416756 -0.0013596456   -2.2397796 
    7300    1.4829752   0.32841189 -0.041307311   -2.2640988 
    7400    1.4609253   0.29501397 -0.075149481   -2.2648911 
    7500    1.4691043   0.23285206  -0.09037443   -2.2923753 
    7600    1.4498587   0.36526696 -0.084020173   -2.2571742 
    7700    1.4561674   0.35157767 -0.029622939   -2.2122329 
    7800    1.5103675   0.38245345  0.045250502   -2.2185986 
    7900    1.5549893   0.35178086  0.083042268   -2.2476892 
    8000    1.5673609   0.36645312  0.080664881     -2.26861 
    8100    1.5176792   0.34122042  0.036522285   -2.2382861 
    8200    1.4849919   0.34941146 -0.016996097   -2.2428104 
    8300    1.4746043   0.31164717 -0.046043831   -2.2562885 
    8400      1.48095   0.31908735 -0.050979647   -2.2707356 
    8500    1.4993703   0.20922125 -0.034022278    -2.281388 
    8600    1.5217974   0.33822259 -0.0013411272   -2.2823221 
    8700    1.5552376    0.3685599  0.028150502   -2.3029533 
    8800    1.5480364   0.37458915  0.036042108   -2.2842679 
    8900    1.5373836   0.36162657 -0.0081210897   -2.3124638 
    9000    1.4700328   0.35411536 -0.094583716   -2.2979763 
    9100    1.4589577   0.27004971  -0.13635161   -2.3231439 
    9200    1.4370509   0.31540188  -0.13516153   -2.2891184 
    9300    1.4391334   0.35904162 -0.088690366   -2.2457686 
    9400    1.4908906   0.29129382  -0.02406241   -2.2587182 
    9500    1.5038831    0.4157276  0.018512717    -2.235617 
    9600    1.5014516   0.31428407  0.040868122   -2.2096171 
    9700    1.5317385   0.24626649  0.054381653   -2.2414999 
    9800    1.5153324   0.36922529  0.062085836   -2.2092051 
    9900    1.5175371   0.29564178  0.059478876   -2.2151165 
   10000    1.5088346   0.35724128  0.031881845   -2.2296696 
   10100    1.4745476   0.32433928 -0.030000281   -2.2401599 
   10200    1.4648725   0.29114515 -0.086448727   -2.2821067 
   10300    1.4646675   0.25970158  -0.10325879   -2.2986094 
   10400    1.4604801   0.22917185 -0.083854378   -2.2729285 
   10500    1.4850753   0.37464874 -0.037434559   -2.2633739 
   10600    1.5033422   0.37214297 0.0032505293   -2.2500685 
   10700    1.5218791   0.33210324  0.019606538   -2.2614969 
   10800    1.4968428   0.34427301  0.020282306    -2.223295 
   10900    1.5091331   0.37190364   0.02044277   -2.2415562 
   11000    1.5196725   0.28685537  0.014382443   -2.2634137 
   11100    1.5093444   0.29640905 -0.0010737733   -2.2633893 
   11200    1.4948346   0.28588247 -0.026676977   -2.2672443 
   11300    1.4708976   0.27046618 -0.063365595   -2.2680543 
   11400    1.4599192    0.3062911 -0.096304131   -2.2845376 
   11500    1.4379604   0.30062645  -0.10855587   -2.2638759 
   11600    1.4600329   0.34645952 -0.075283164   -2.2636871 
   11700    1.4968788   0.31837742 0.00060357311   -2.2430276 
   11800    1.5306336   0.30843605  0.052052224   -2.2421731 
   11900     1.522416    0.3508227  0.065811206   -2.2160971 
   12000    1.4894595   0.36521576   0.06038956   -2.1721212 
   12100     1.514182   0.34183523  0.049303222   -2.2202634 
   12200    1.5081467   0.24832638   0.03110955   -2.2294108 
   12300    1.4779524   0.31313826  0.001892643   -2.2133704 
   12400    1.4956916   0.23859275 -0.035222701   -2.2770744 
   12500    1.4339513   0.33316768 -0.077887377   -2.2271983 
   12600    1.4369171   0.27123686   -0.1017154   -2.2554717 
   12700    1.4605547   0.28686159 -0.085431825   -2.2746179 
   12800    1.4878866   0.27663949 -0.013262125   -2.2434152 
   12900    1.5120736   0.38869112  0.050041539   -2.2163648 
   13000    1.5373011   0.37182851  0.070373521   -2.2338456 
   13100    1.5199154   0.42573789  0.062971743   -2.2151885 
   13200     1.519889   0.31944746  0.030972081   -2.2471485 
   13300    1.5098175   0.31727076 -0.014030095   -2.2770548 
   13400    1.4743952   0.30875271 -0.051492261   -2.2614234 
   13500     1.446061   0.35758999 -0.066012594   -2.2334744 
   13600    1.4739048   0.33163088  -0.05480144   -2.2639976 
   13700    1.5008193   0.34484046 -0.032484806   -2.2820223 
   13800     1.522795   0.30084604 -0.013453571     -2.29593 
   13900    1.5090982   0.34393305 -0.0043268648   -2.2662734 
   14000    1.4923395   0.33930593 -0.003157805   -2.2399852 
   14100    1.5064642   0.34437512 -0.0042201443   -2.2622187 
   14200    1.4683334   0.33266431 -0.0025864476   -2.2034318 
   14300    1.4841299   0.33837841 0.0099784294   -2.2145439 
   14400    1.5193719   0.36087494  0.028396772   -2.2489488 
   14500    1.5095729   0.33822291  0.033592942   -2.2290651 
   14600    1.4996394   0.31221977  0.026146877   -2.2216222 
   14700    1.4789614   0.35914947  0.013015237   -2.2037601 
   14800    1.4836674   0.31074202 0.0034715664   -2.2203575 
   14900    1.4763166   0.38069875 -0.0021498113    -2.214961 
   15000    1.5110581   0.27456027 0.0025518979   -2.2623323 
   15100    1.5160145   0.35231969  0.008151164    -2.264162 
   15200     1.483144   0.35956165 0.0061701821   -2.2168744 
   15300    1.4920658   0.37060884 0.0097349898   -2.2266822 
   15400    1.4992871    0.3885063  0.012699415   -2.2345415 
   15500    1.5043833   0.31618169 0.0087202916   -2.2461592 
   15600    1.4866707   0.35133432 -0.0057413744    -2.234072 
   15700    1.4494576   0.40263788 -0.019455653   -2.1920086 
   15800    1.4811217   0.34373942 -0.017007319   -2.2370207 
   15900     1.480695   0.36983622 0.0064086791   -2.2129651 
   16000    1.5208527   0.37547093  0.044735404   -2.2348297 
   16100    1.5126577   0.38345727  0.078774582   -2.1885073 
   16200     1.556122     0.396621  0.099230864   -2.2331984 
   16300    1.5148284   0.42758069  0.089408546   -2.1811269 
   16400    1.5062041   0.33526864  0.041995355   -2.2156133 
   16500    1.4777746   0.29755087 -0.024224178   -2.2392207 
   16600     1.485269   0.25906954 -0.060663562   -2.2868932 
   16700    1.4714833   0.32378485 -0.070332791   -2.2758995 
   16800    1.4989144    0.3320307  -0.06426834   -2.3109508 
   16900    1.5007111   0.35543753 -0.051488907   -2.3008644 
   17000    1.5024328   0.32103315  -0.03691843   -2.2888744 
   17100    1.5163892   0.23174135  0.002910653   -2.2699642 
   17200     1.556345   0.35566515  0.099847139   -2.2329163 
   17300    1.5685315   0.38558211   0.14781994   -2.2032096 
   17400    1.5884695   0.34098658    0.1307951   -2.2501191 
   17500    1.5224878   0.37392638  0.075666172   -2.2063497 
   17600    1.5138578   0.34642248  0.024217505   -2.2448631 
   17700    1.4915538   0.31675657 -0.0070922803    -2.242742 
   17800    1.4629686   0.37689714 -0.020511771    -2.213316 
   17900    1.5124315   0.24204516 -0.018312891   -2.2852557 
   18000    1.5101524   0.33536802 -0.0095995091   -2.2731262 
   18100    1.4971596   0.41749595 0.0010245041   -2.2430276 
   18200    1.5410581   0.31581034  0.016629193   -2.2932212 
   18300    1.5098442   0.32537014  0.039268843   -2.2237959 
   18400    1.5303628    0.3697535  0.068084709   -2.2257348 
   18500    1.5431341   0.33079545  0.082958423   -2.2300037 
   18600    1.5229423   0.40639053  0.072092677   -2.2106045 
   18700     1.508052   0.37388839  0.030910343   -2.2294682 
   18800     1.492268   0.32876256 -0.024918261   -2.2616385 
   18900    1.4688975   0.30415019 -0.062315116    -2.264006 
   19000    1.4693079   0.28889168 -0.065929735   -2.2682358 
   19100    1.4917652   0.27769665 -0.043400671   -2.2793673 
   19200    1.4781741   0.38490991 -0.0087775849   -2.2243729 
   19300    1.5215782     0.319619  0.036361134   -2.2442915 
   19400    1.5394806   0.38703513  0.072005728   -2.2354803 
   19500    1.5505211   0.45404039  0.090441732   -2.2335924 
   19600    1.5516062   0.35593051   0.06160668   -2.2640539 
   19700    1.5157062   0.29168179 -0.027486993   -2.2993381 
   19800    1.4503822   0.28355185 -0.083228902   -2.2571676 
   19900     1.459102   0.33480165 -0.089055922   -2.2760645 
   20000    1.4937452   0.27591782  -0.05786595   -2.2968003 
   20100     1.511366   0.31158621 -0.010256483   -2.2756022 
   20200    1.5216972   0.36461897  0.027631766   -2.2531991 
   20300    1.4942456   0.41780769  0.045784006   -2.1939004 
   20400     1.539637   0.35391071  0.045610096   -2.2621103 
   20500    1.5185347   0.27121318  0.021843223   -2.2542475 
   20600    1.4869328    0.3008794   -0.0262765   -2.2549999 
   20700    1.4560404   0.23817805 -0.077614219   -2.2600339 
   20800    1.4388565   0.28362635  -0.10246448   -2.2591276 
   20900    1.4529196   0.31498771 -0.084986351   -2.2627284 
   21000    1.4884367   0.32636766 0.00056090334   -2.2304167 
   21100    1.5358667   0.38578818  0.067494221   -2.2345749 
   21200    1.5349008   0.33321079  0.076270888   -2.2243506 
   21300    1.5252857   0.33143877  0.058294096   -2.2279154 
   21400    1.5180906   0.28013173  0.026688378   -2.2487367 
   21500    1.4800207   0.34916545 -0.008547441   -2.2269105 
   21600     1.474894   0.30905103 -0.041828785   -2.2525077 
   21700    1.4666312   0.38630422  -0.05898505   -2.2572789 
   21800    1.4842139   0.36026468  -0.05630106   -2.2809493 
   21900    1.4773015   0.37838929 -0.035468902   -2.2497563 
   22000    1.5408069    0.2922194  0.015860337   -2.2936136 
   22100    1.5544122   0.41949636  0.066292779   -2.2635737 
   22200    1.5590094   0.38849055  0.079888077    -2.256869 
   22300    1.5451599   0.35408753   0.04022759    -2.275771 
   22400    1.4742382   0.36039576 -0.030914356   -2.2406102 
   22500      1.45889   0.29792142 -0.060630063    -2.247321 
   22600    1.4884506   0.32572414 -0.053198324   -2.2841968 
   22700    1.4815168   0.31843143 -0.032673189   -2.2532788 
   22800    1.5178288   0.29511937 -0.0079479644   -2.2829806 
   22900    1.4891447   0.39784633  0.013211872    -2.218827 
   23000    1.5228404    0.3395661  0.038836245   -2.2437082 
   23100    1.5409783     0.332854  0.058920267   -2.2508106 
   23200    1.5074729   0.49556152  0.051128698   -2.2083817 
   23300     1.486052   0.34934061 -0.017111869   -2.2445152 
   23400     1.457301   0.24591319  -0.10260729   -2.2869165 
   23500    1.4243339   0.22809248  -0.11411961   -2.2490153 
   23600     1.446843   0.32098604 -0.073411137   -2.2420451 
   23700     1.479052   0.33340928 -0.013930011   -2.2308412 
   23800    1.4924539   0.36943543  0.029580861    -2.207418 
   23900    1.5362896   0.35105869  0.051732807   -2.2509703 
   24000    1.5096571   0.40029329  0.049175043   -2.2136092 
   24100    1.5004241   0.34566891  0.035439151   -2.2135061 
   24200    1.5143192   0.27833276  0.017919395   -2.2518528 
   24300    1.4722056    0.4134633 -0.0082676694   -2.2149169 
   24400      1.46859   0.32843291 -0.048886332   -2.2501163 
   24500    1.4375047   0.34691325 -0.093309056   -2.2479461 
   24600    1.4239896    0.3248581  -0.11295187   -2.2473315 
   24700    1.4512134   0.26736438 -0.085279239   -2.2604639 
   24800    1.5026086   0.42936288 -0.0086244113   -2.2608439 
   24900    1.5554081   0.32158399  0.037432529   -2.2939267 
   25000    1.5129184   0.41333332  0.034313698   -2.2333589 
   25100    1.5292002   0.32097473  0.013270671   -2.2788063 
   25200    1.5048839   0.38472274 -0.016071265   -2.2717012 
   25300    1.4783768   0.32745584 -0.044579553   -2.2604786 
   25400    1.4830708   0.28090267 -0.056365412   -2.2793002 
   25500    1.4870365   0.34728054 -0.051733175   -2.2806121 
   25600     1.474824    0.4071564 -0.029003961   -2.2395779 
   25700    1.5357351   0.28346365  0.049525568   -2.2523463 
   25800    1.5655077   0.39923468      0.12241   -2.2240872 
   25900    1.5507813    0.3809736   0.12752796   -2.1968963 
   26000    1.5421132   0.30917345   0.09129064   -2.2201412 
   26100    1.4987394   0.40477907  0.038035456   -2.2083847 
   26200    1.5262224   0.31088736 -0.0054337792   -2.2930474 
   26300      1.49159   0.31730087 -0.038156201   -2.2738603 
   26400    1.4896105   0.28119211 -0.051907093   -2.2846441 
   26500    1.4717917   0.32512676 -0.048822026    -2.254851 
   26600     1.456238   0.36180961 -0.026992943   -2.2097088 
   26700    1.4976394    0.3952395  0.015056002   -2.2297152 
   26800     1.532655   0.33686202  0.060946747   -2.2363084 
   26900    1.5667471   0.27185809  0.085044751   -2.2633102 
   27000    1.5252564   0.46043322  0.065800109   -2.2203655 
   27100    1.4664323   0.32037994 -0.026904168      -2.2249 
   27200    1.4398089   0.20799355   -0.1013287   -2.2594194 
   27300    1.4507129   0.30505197 -0.095224115   -2.2696585 
   27400    1.4631737    0.3076151 -0.057528501   -2.2506402 
   27500    1.5029012   0.26393145 -0.0058685025   -2.2585266 
   27600    1.5217534   0.31691395  0.041346694   -2.2395685 
   27700    1.5183208   0.40884477  0.065080449   -2.2106896 
   27800    1.5350893   0.30632123  0.064193657   -2.2367103 
   27900     1.490981   0.34282637  0.044301575   -2.1904896 
   28000    1.5198255   0.30170929  0.013864732   -2.2641607 
   28100    1.4856219   0.24998098  -0.02399637   -2.2507549 
   28200     1.461972   0.28964457 -0.066144063   -2.2574545 
   28300    1.4259072   0.24335362 -0.098149764   -2.2354036 
   28400    1.4428484   0.24495263 -0.088686755   -2.2513333 
   28500    1.4984588   0.31801045 -0.011913583   -2.2579131 
   28600    1.5299766    0.3753306  0.055916818   -2.2373238 
   28700    1.5384181    0.4046322  0.072236232   -2.2336572 
   28800    1.5347528   0.39437479  0.049580806   -2.2508188 
   28900    1.5201866    0.2993082 0.0026343264   -2.2759324 
   29000    1.5117989   0.33920452 -0.043252064   -2.3092467 
   29100    1.4827847   0.36677853 -0.076925187   -2.2994311 
   29200    1.4800235   0.28901488 -0.091255791   -2.3096232 
   29300    1.4641028   0.31904086 -0.080749566   -2.2752538 
   29400    1.4822058   0.28986171 -0.044450907   -2.2660892 
   29500    1.5096458   0.32042248 -0.0021516893   -2.2649191 
   29600    1.5028938   0.39280687  0.025470968    -2.227176 
   29700    1.5180951   0.37278135  0.029889113   -2.2455427 
   29800    1.5382972   0.30151396  0.023823805   -2.2818884 
   29900    1.5232209   0.31592174 0.0075868398   -2.2755278 
   30000     1.524739   0.24345716 -0.014256488   -2.2996466 
   30100    1.4968659   0.31105944 -0.037298438   -2.2809103 
   30200    1.4617984    0.3909943 -0.057848794    -2.248899 
   30300    1.4922194   0.32234549 -0.072562102   -2.3092095 
   30400    1.4568966   0.38569879 -0.087490398   -2.2711935 
   30500    1.4678446   0.21633985 -0.091123103   -2.2912358 
   30600    1.4844566   0.36862414 -0.058523627   -2.2835357 
   30700    1.5353859   0.29801613 -0.0042041277   -2.3055527 
   30800    1.5093132   0.41111493  0.035478091   -2.2267908 
   30900     1.502129   0.39327133  0.050298452   -2.2012022 
   31000    1.5092512   0.33273146  0.053116942    -2.209059 
   31100    1.5147686   0.27168878  0.046742626   -2.2237032 
   31200     1.496815   0.36639921  0.025111562   -2.2184241 
   31300    1.4652017    0.4402927 -0.020649733    -2.216801 
   31400    1.4615647   0.32805075 -0.075988125    -2.266688 
   31500    1.4512881   0.28352028  -0.10925906   -2.2845556 
   31600    1.4711242   0.31496062  -0.10772522   -2.3127536 
   31700    1.4522865   0.42001523 -0.076849419   -2.2536425 
   31800    1.4932481   0.39282287 -0.014515827   -2.2527051 
   31900    1.5209166   0.38985643  0.042203875    -2.237457 
   32000    1.5393386   0.36531302  0.057666066    -2.249607 
   32100    1.5180576   0.30530723  0.046379134   -2.2289965 
   32200    1.5233312   0.35397877  0.030877543   -2.2524024 
   32300     1.504273   0.31521003  0.011171528   -2.2435427 
   32400     1.501003   0.32372051 -0.011576463   -2.2613894 
   32500     1.485125   0.30569806 -0.030308173   -2.2563219 
   32600    1.4862239   0.31867316 -0.042376968   -2.2700378 
   32700    1.4654305       0.3825 -0.053967054   -2.2504613 
   32800    1.4783351    0.3259411 -0.056563856   -2.2724005 
   32900    1.4798818   0.32894133 -0.038291309   -2.2564463 
   33000    1.5033512   0.31507361 0.0074572809   -2.2458752 
   33100    1.5426752   0.31837829  0.056922816   -2.2553514 
   33200    1.5502559    0.3791743  0.081971263   -2.2416655 
   33300    1.5403607   0.38496802  0.072267625   -2.2365375 
   33400    1.4805604   0.38939135  0.026718396   -2.1924536 
   33500    1.4841286    0.2647432 -0.019681975   -2.2442022 
   33600    1.4407551   0.36019389 -0.036803001    -2.196312 
   33700    1.4647176   0.35289354 -0.019877233   -2.2153029 
   33800    1.4935557   0.32118424  0.022315305   -2.2163351 
   33900     1.524366   0.39545991   0.07757238   -2.2072586 
   34000    1.5446881   0.34852561   0.10291643   -2.2123749 
   34100    1.5343354   0.37790163  0.093483754   -2.2062901 
   34200    1.5397751    0.3555895  0.070718119   -2.2372093 
   34300    1.5064904   0.34420196   0.03655329   -2.2214845 
   34400    1.4865017    0.3570224 0.0051516173   -2.2229256 
   34500    1.4774782   0.39463367 -0.017237689   -2.2317899 
   34600    1.4815239   0.30855488 -0.032712708   -2.2533289 
   34700    1.4914673   0.26977208 -0.036348519   -2.2718686 
   34800    1.4626778   0.32420109 -0.013970046   -2.2063383 
   34900    1.5173709   0.40263363  0.042423414   -2.2319229 
   35000    1.5420733   0.32604279  0.091607881   -2.2197641 
   35100    1.5627339    0.3535552   0.10613465   -2.2362051 
   35200    1.5304085   0.35606144  0.077184372   -2.2167036 
   35300    1.4959644   0.33957866  0.016592421   -2.2256683 
   35400    1.4919855   0.25242451 -0.025817267   -2.2621142 
   35500    1.4892903   0.34536918 -0.034609715   -2.2668668 
   35600    1.4765227    0.3423673 -0.027598856   -2.2407189 
   35700    1.5039815     0.285834 -0.014075141   -2.2683525 
   35800    1.5144025   0.36082766 0.00030109974    -2.269596 
   35900    1.5147296   0.29380987   0.00612735     -2.26426 
   36000     1.511846   0.39168742 0.0058060143   -2.2602592 
   36100    1.5027803   0.31327247 -0.0060118036   -2.2584887 
   36200    1.4672232   0.30646274 -0.028032713   -2.2272141 
   36300    1.5035546   0.28603557 -0.047399685    -2.301037 
   36400    1.4661235   0.36300091 -0.060579373   -2.2581123 
   36500    1.4834106   0.29135723 -0.059680806    -2.283125 
   36600    1.4675449   0.36181829 -0.036358631   -2.2360221 
   36700    1.5278492   0.37434905  0.015472454   -2.2745795 
   36800    1.5288758   0.38378859   0.05042863   -2.2411621 
   36900    1.5442816   0.31074538  0.055043162   -2.2596389 
   37000    1.5175462   0.36863036  0.026000364   -2.2486087 
   37100    1.4625796    0.3420904 -0.030709672   -2.2229308 
   37200    1.4577088   0.24815475 -0.080878537    -2.265799 
   37300    1.4555328   0.34518031 -0.096799638   -2.2784585 
   37400    1.4736781   0.26058701  -0.07572507   -2.2845814 
   37500     1.516836   0.37500905 0.0041164958   -2.2694281 
   37600    1.5620832   0.36863069  0.080864732   -2.2604996 
   37700    1.5393994   0.37194914  0.087575154   -2.2197891 
   37800    1.5485833   0.34802338  0.063910284   -2.2572195 
   37900    1.5024344   0.37190882  0.018903672   -2.2330547 
   38000    1.5056857   0.35745476 -0.025484933   -2.2823167 
   38100    1.4800506   0.33339316 -0.063070125    -2.281478 
   38200    1.4751273   0.26667949 -0.083668653   -2.2946971 
   38300    1.4388102   0.39631076  -0.07623201   -2.2328258 
   38400    1.4969994   0.37510174   -0.0380653   -2.2818773 
   38500    1.5298772   0.34775413  0.011101405   -2.2819903 
   38600     1.552307   0.32716352  0.045372784   -2.2813383 
   38700    1.5347308   0.37382341  0.057584858   -2.2427817 
   38800    1.4882077   0.45583033  0.045373188   -2.1852612 
   38900    1.4899979   0.27046317 -0.019414179   -2.2527318 
   39000     1.435983   0.30142455 -0.088119394   -2.2404756 
   39100    1.4445837   0.27493198  -0.10306099   -2.2683085 
   39200    1.4460865   0.32958104  -0.07555695    -2.243057 
   39300    1.4913849   0.24764272 -0.015722109   -2.2511187 
   39400    1.5094556   0.39538115  0.035491408   -2.2269909 
   39500    1.5563564   0.35771785  0.053397681   -2.2793829 
   39600    1.5229974   0.38446998  0.042390675    -2.240389 
   39700    1.5048045   0.29339315  0.014484066   -2.2410268 
   39800    1.4870727   0.34535675 -0.012674531   -2.2416077 
   39900    1.4733378   0.30564321 -0.030871673    -2.239218 
   40000    1.4797504   0.38498414  -0.03735133   -2.2553092 
   40100    1.4554368   0.29947786 -0.024990087    -2.206505 
   40200    1.4919472   0.31114067   0.03331286   -2.2029265 
   40300    1.5368396   0.36936721  0.095671638   -2.2078558 
   40400    1.5484531   0.35353422   0.12403274   -2.1969018 
   40500    1.5404959   0.34279419   0.12112106   -2.1878867 
   40600    1.5241218   0.32420652  0.084582246   -2.1998828 
   40700    1.4932822   0.29920981  0.032198648   -2.2060418 
   40800    1.4705528   0.26511158 -0.0026708336   -2.2068428 
   40900    1.4762971   0.41194129 -0.012443858   -2.2252257 
   41000    1.4708309   0.31263434 -0.0070203935   -2.2116092 
   41100     1.486672   0.37468193  0.016851107   -2.2114814 
   41200    1.5192538   0.26177962  0.052537673   -2.2246308 
   41300    1.5239893   0.42284379  0.086973148   -2.1972933 
   41400    1.5581627     0.454661   0.10768387   -2.2278042 
   41500     1.525787    0.3868385  0.083722371   -2.2032385 
   41600    1.4992392    0.3408987 -0.006900637   -2.2540699 
   41700    1.4508061   0.31046848 -0.061570736   -2.2361449 
   41800    1.4512242   0.34633409 -0.077473006   -2.2526738 
   41900    1.4702739   0.31912108 -0.058136394   -2.2618903 
   42000    1.4934908    0.3424011 -0.014898839   -2.2534519 
   42100    1.5223116   0.31702001  0.028005835   -2.2537459 
   42200    1.5480308   0.33899435  0.057651846   -2.2626498 
   42300    1.5271752   0.39791748  0.055305105   -2.2337366 
   42400     1.504917   0.36694339  0.020410931   -2.2352686 
   42500    1.4831601   0.35045515 -0.028603233   -2.2516719 
   42600      1.46897   0.29083097 -0.066051336   -2.2678509 
   42700    1.4625866   0.37816574 -0.074749852   -2.2669815 
   42800    1.4961878   0.28355641 -0.053092575   -2.2956882 
   42900    1.5215603   0.37254625  0.023348981   -2.2572767 
   43000    1.5860183   0.33411277   0.10536452   -2.2718755 
   43100    1.5675489   0.46008361   0.11280948   -2.2367472 
   43200    1.5345463   0.38226986  0.071358926   -2.2287311 
   43300    1.5391641   0.25478056  0.022872124   -2.2841394 
   43400    1.4984343   0.28772151 -0.011818542   -2.2577813 
   43500    1.4726439   0.27502988 -0.030937033   -2.2382432 
   43600    1.4916914   0.28458165 -0.031662325   -2.2675184 
   43700     1.494656   0.30457576 -0.013098709   -2.2533983 
   43800    1.4889417   0.35212169  0.024509958   -2.2072245 
   43900     1.542272   0.29213922    0.0830092   -2.2286606 
   44000    1.5709552   0.26417248   0.13331187   -2.2213504 
   44100    1.5811451   0.35844142   0.14611276   -2.2238229 
   44200    1.5599538   0.32586927  0.090706595   -2.2474661 
   44300    1.5131426   0.32412605 0.0020443902   -2.2659642 
   44400     1.495838   0.33562277 -0.021283389   -2.2633546 
   44500    1.4654964   0.39242682 -0.025081803   -2.2216749 
   44600    1.4549402   0.36202558 -0.013533155   -2.1943037 
   44700    1.5038844   0.31398585  0.016342313   -2.2377894 
   44800    1.5280417   0.37831592  0.045878276   -2.2444622 
