run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 16 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.7 | 2.7 | 2.7 Mbytes
Step Temp Press TotEng PotEng 
       0          1.2  0.084140367    1.7317856 -0.066862049 
     100    1.2930932  0.085929693    1.7260163  -0.21216621 
     200    1.3570964   0.10297789     1.647296  -0.38681924 
     300    1.3219253  0.087375901    1.5574075  -0.42399073 
     400    1.2913426  0.083878059    1.4710736  -0.46448502 
     500    1.2515485  0.076401009    1.3828699  -0.49304239 
     600    1.2264519  0.076262809    1.3090062  -0.52928957 
     700    1.1975338  0.077367848    1.2484093  -0.54654186 
     800    1.1562102  0.060713736    1.2079331  -0.52507914 
     900     1.162499  0.074854935    1.2004421  -0.54199626 
    1000    1.1860562  0.074427872    1.2190819  -0.55866573 
    1100     1.214489  0.077526983    1.2476035  -0.57276137 
    1200    1.2263986  0.083433367    1.2676198  -0.57059601 
    1300    1.2330649  0.065658104    1.2668064  -0.58140126 
    1400    1.2083122  0.082021662    1.2461931  -0.56491354 
    1500    1.1864802  0.073739184    1.2157953  -0.56258788 
    1600    1.1707609  0.072667727    1.1934422  -0.56137971 
    1700    1.1729757  0.072025691    1.1932548  -0.56488692 
    1800    1.1873112  0.075151168    1.2174003  -0.56222848 
    1900    1.2086483  0.069300849    1.2570848  -0.55452551 
    2000    1.2266016  0.079181448    1.2913443  -0.54717577 
    2100    1.2186283  0.076648706    1.3064188  -0.52015021 
    2200    1.2389064  0.073372816    1.3056987  -0.55126474 
    2300    1.2467001  0.072503874      1.27605  -0.59259507 
    2400    1.1961208  0.076002582    1.2083722    -0.584461 
    2500    1.1767327   0.07016354    1.1744692  -0.58930379 
    2600    1.1917126  0.075492672    1.1738688  -0.61235705 
    2700    1.1864747  0.074600148    1.1814654   -0.5969096 
    2800    1.1919185   0.07532622    1.1950619  -0.59147258 
    2900    1.2067719    0.0810324    1.2155914  -0.59320642 
    3000    1.2195749  0.081617179    1.2377457  -0.59024228 
    3100    1.2260087  0.072653236    1.2488294  -0.58880203 
    3200    1.2246191  0.072457275    1.2394987  -0.59604986 
    3300    1.1958091  0.077573985    1.1993112  -0.59305489 
    3400    1.1829085   0.06432287     1.143793  -0.62923675 
    3500    1.1601857  0.063963186     1.117148   -0.6218231 
    3600    1.1549043  0.067215288     1.126783  -0.60427197 
    3700    1.1723853  0.076278537    1.1613584  -0.59589829 
    3800     1.196266  0.076484647    1.1954695  -0.59758134 
    3900    1.1957624  0.078314236    1.2151084  -0.57718763 
    4000    1.2158336  0.075998863    1.2237813  -0.59859885 
    4100    1.2117412  0.087031243    1.2168645  -0.59938175 
    4200    1.1943464  0.075239223    1.1971419  -0.59303179 
    4300    1.1879659  0.064844358    1.1768146  -0.60379537 
    4400    1.1875404  0.071379384    1.1599993  -0.61997293 
