run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
    5400   0.92717717  -0.28316081    -2.783512   -4.1732328 
    5500   0.90226812 -0.036924435     -2.77003   -4.1224153 
    5600       0.9134   -0.1889427    -2.772225   -4.1412956 
    5700   0.90114739  -0.31626981   -2.7881722   -4.1388777 
    5800   0.87817053   -0.2357343   -2.8075127   -4.1237788 
    5900   0.87444331  -0.28838115   -2.8149808   -4.1256603 
    6000    0.8980336  -0.38199556   -2.8069589   -4.1529973 
    6100    0.9014145  -0.28492179   -2.7724096   -4.1235155 
    6200   0.92768539  -0.17252565   -2.7280722   -4.1185549 
    6300   0.92981162 -0.078269723   -2.7159564    -4.109626 
    6400   0.92267361   -0.1386439   -2.7329559   -4.1159265 
    6500    0.8852521 0.00036469771   -2.7680148   -4.0948953 
    6600    0.8982831  -0.14573003   -2.7947337    -4.141146 
    6700   0.90117965  -0.26734877   -2.8101371   -4.1608909 
    6800   0.89082212  -0.32317682   -2.8161908   -4.1514201 
    6900   0.89783196  -0.30901615    -2.812491   -4.1582271 
    7000   0.89155102  -0.18061404   -2.7952053   -4.1315271 
    7100   0.90544879    -0.184821   -2.7735712    -4.130724 
    7200   0.93454393  -0.26502518   -2.7609214    -4.161684 
    7300    0.9262587  -0.15514521   -2.7610797   -4.1494239 
    7400   0.89841554 -0.063928643   -2.7929805   -4.1395913 
    7500   0.89436335  -0.31928802   -2.8417499    -4.182287 
    7600   0.87327752  -0.28781636   -2.8657143   -4.1746465 
    7700   0.87345055  -0.29649864   -2.8675767   -4.1767682 
    7800   0.86570304  -0.18975201   -2.8495663   -4.1471453 
    7900   0.91838235  -0.21130062   -2.8180753   -4.1946139 
    8000    0.8985992  -0.14285933   -2.7930375   -4.1399236 
    8100   0.91205343  -0.14508682   -2.7816456   -4.1486979 
    8200   0.91995696  -0.24227102   -2.7808628   -4.1597614 
    8300    0.8788979  -0.11651504   -2.7864442   -4.1038006 
    8400   0.89847216  -0.25666875   -2.7956172   -4.1423129 
    8500   0.88229448  -0.28565138   -2.8105495   -4.1329969 
    8600   0.88177362  -0.28806266    -2.842577   -4.1642437 
    8700   0.85218808  -0.27682591   -2.8755281   -4.1528498 
    8800   0.85815571  -0.30130008   -2.8796914   -4.1659578 
    8900   0.86711974  -0.38023916   -2.8532929   -4.1529953 
    9000   0.89993751  -0.28500769   -2.8116766   -4.1605687 
    9100   0.91193206  -0.29109472   -2.7850005   -4.1518709 
    9200   0.89813663  -0.19088471   -2.7722013   -4.1183941 
    9300   0.94506262  -0.37675236   -2.7656771    -4.182206 
    9400   0.90034396  -0.10180288   -2.7773564   -4.1268577 
    9500   0.89933766  -0.24235771   -2.7998888   -4.1478818 
    9600   0.87268682  -0.21734048   -2.8265695   -4.1346163 
    9700   0.89078402  -0.38429966   -2.8421584   -4.1773305 
    9800   0.87057944  -0.37330709   -2.8378509    -4.142739 
    9900   0.88882157  -0.33150985   -2.8011916   -4.1334223 
   10000   0.90570703 -0.032558325   -2.7477041   -4.1052439 
   10100   0.93552714  -0.15876109   -2.7363981   -4.1386345 
   10200   0.92871809   -0.1717476   -2.7446529   -4.1366834 
   10300   0.91522511  -0.19183629   -2.7652997   -4.1371059 
   10400   0.89096847  -0.16721574   -2.7939467   -4.1293953 
   10500     0.896169  -0.29679628   -2.8189244    -4.162168 
   10600   0.87220355  -0.18493656   -2.8310825   -4.1384049 
   10700   0.87977581  -0.25584663   -2.8292103   -4.1478825 
   10800   0.89145477  -0.29431492   -2.8177799   -4.1539574 
   10900   0.88986223  -0.16135066   -2.7869148   -4.1207053 
   11000   0.91577991  -0.17337617   -2.7424958   -4.1151336 
   11100   0.93076268  -0.15892825   -2.7237954   -4.1188905 
   11200   0.95767873  -0.32060937   -2.7318865   -4.1673253 
   11300   0.92106482  -0.10704943   -2.7546038    -4.135163 
   11400   0.90437389  -0.22671963   -2.7790217   -4.1345633 
   11500   0.90677678  -0.24996771   -2.7974893   -4.1566326 
   11600   0.89689804  -0.26906059   -2.8104397   -4.1547759 
   11700   0.89493616   -0.2955098   -2.8172731   -4.1586688 
   11800    0.8866178  -0.17763121   -2.8148025     -4.14373 
   11900   0.90976773  -0.28202316   -2.8029562   -4.1665825 
   12000   0.89891361   -0.1244676   -2.7754613   -4.1228187 
   12100    0.9534799  -0.33912866   -2.7323963   -4.1615416 
   12200   0.93620571  -0.10010606   -2.7137154   -4.1169689 
   12300   0.93264979 -0.097827589   -2.7313044    -4.129228 
   12400   0.91257792 -0.024425896   -2.7726721   -4.1405105 
   12500   0.88118821  -0.12353002   -2.7999606   -4.1207498 
   12600   0.90354474  -0.31562161   -2.8089976   -4.1632964 
   12700   0.88552979  -0.27191351   -2.8130979   -4.1403946 
   12800   0.91546992   -0.2894359   -2.8106835   -4.1828567 
   12900   0.91282425  -0.20924387   -2.8046401   -4.1728478 
   13000   0.90192387   -0.1101241   -2.7970411   -4.1489105 
   13100   0.90049606  -0.13008711   -2.7912703   -4.1409996 
   13200   0.91438309  -0.12281286   -2.7913263   -4.1618705 
   13300   0.90976263  -0.16286959   -2.8027543    -4.166373 
   13400   0.90555958  -0.26944164   -2.8282888   -4.1856076 
   13500   0.88217959  -0.33929466   -2.8527131   -4.1749883 
   13600   0.86629181   -0.2278485   -2.8648214   -4.1632829 
   13700   0.87272695   -0.2964733   -2.8546759   -4.1627828 
   13800   0.88720422  -0.21944714     -2.81667   -4.1464765 
   13900   0.91319137  -0.16714057   -2.7789224   -4.1476803 
   14000   0.92072303  -0.17022766   -2.7677813   -4.1478282 
   14100   0.91971107  -0.10256371   -2.7753568   -4.1538869 
   14200   0.89549867  -0.14504531   -2.7943521   -4.1365909 
   14300    0.8916539  -0.21956837   -2.8124948   -4.1489707 
   14400   0.89441751  -0.29107682   -2.8239823   -4.1646005 
   14500   0.87557599  -0.22154662   -2.8283994   -4.1407766 
   14600    0.9001794  -0.28720596   -2.8246483   -4.1739029 
   14700    0.8885929  -0.12271731   -2.8022147   -4.1341026 
   14800   0.91770614 -0.021264754   -2.7573363   -4.1328613 
   14900   0.92857657  -0.12154823   -2.7303372   -4.1221556 
   15000   0.94971844  -0.16932432   -2.7336853   -4.1571927 
   15100   0.91788059 -0.098850839   -2.7651884   -4.1409748 
   15200    0.9055276  -0.11526052   -2.7996901    -4.156961 
   15300   0.88607512  -0.22040669   -2.8186117   -4.1467258 
   15400    0.8778522  -0.14597644    -2.824588    -4.140377 
   15500   0.88403293  -0.18792427   -2.8198087   -4.1448618 
   15600   0.90722963  -0.24951354   -2.8077752   -4.1675972 
   15700   0.91457965  -0.19245108   -2.7945994   -4.1654382 
   15800    0.9115884  -0.14297492   -2.7842607   -4.1506159 
   15900    0.9204545  -0.32654354   -2.7769519   -4.1565964 
   16000   0.90908391  -0.12112775   -2.7769412   -4.1395426 
   16100   0.92175389  -0.12537791   -2.7924328   -4.1740249 
   16200    0.8644507  -0.11343455   -2.8232842   -4.1189861 
   16300   0.84973184  -0.12132044    -2.849271   -4.1229112 
   16400   0.87751225  -0.41055421   -2.8570609   -4.1723403 
   16500   0.87749545  -0.29984844    -2.842288   -4.1575422 
   16600   0.88915586  -0.23893572   -2.8079434   -4.1406752 
   16700    0.9075993  -0.13139018   -2.7768225   -4.1371986 
   16800   0.91258942  -0.21103525   -2.7676243     -4.13548 
   16900   0.92238902  -0.22236332   -2.7739345   -4.1564785 
   17000   0.90527085  -0.22507671   -2.7841589    -4.141045 
   17100   0.89372819  -0.22195104   -2.7947094   -4.1342945 
   17200   0.90447556  -0.27609452   -2.8049487   -4.1606427 
   17300   0.87651472 -0.097383695   -2.8173774   -4.1311617 
   17400   0.89135042  -0.31357758   -2.8307155   -4.1667366 
   17500   0.89827641  -0.35971683    -2.856054   -4.2024563 
   17600   0.84899001  -0.32099114   -2.8816715   -4.1541997 
   17700   0.87454766    -0.441133   -2.8809687   -4.1918046 
   17800   0.87388174   -0.3005362   -2.8479986   -4.1578364 
   17900   0.89343976  -0.24707186   -2.8052872     -4.14444 
   18000    0.9012497  -0.24690896   -2.7814567   -4.1323155 
   18100   0.92169956   -0.2250199   -2.7676956   -4.1492062 
   18200   0.91176917  -0.19868343   -2.7632152   -4.1298414 
   18300   0.90650956  -0.17893708   -2.7648447   -4.1235874 
   18400   0.92500791  -0.29551497   -2.7672748   -4.1537442 
   18500   0.88551095  -0.11963031   -2.7801217   -4.1073902 
   18600    0.8858948   -0.1354238   -2.8057685   -4.1336123 
   18700    0.8894158  -0.32044757   -2.8337042   -4.1668256 
   18800   0.88041306  -0.32014836   -2.8562466    -4.175874 
   18900   0.87176261  -0.38012311   -2.8643406    -4.171002 
   19000   0.85184154  -0.30259168   -2.8496692   -4.1264715 
   19100    0.8897512   -0.1860371   -2.7942278   -4.1278518 
   19200   0.92555726  -0.19994296   -2.7624534   -4.1497462 
   19300   0.90770923  -0.12520127   -2.7590061   -4.1195469 
   19400   0.90750428 -0.098049481   -2.7670022   -4.1272359 
   19500    0.8885507  -0.07547587   -2.7877615   -4.1195862 
   19600   0.87688038 -0.086327205   -2.8141081   -4.1284405 
   19700   0.89364731    -0.269198   -2.8321595   -4.1716234 
   19800   0.89598233  -0.27222052   -2.8379529   -4.1809167 
   19900    0.8846985    -0.249531    -2.832178   -4.1582287 
   20000   0.88903025  -0.15453708   -2.8078511   -4.1403946 
   20100   0.92618217  -0.16754328   -2.7643908   -4.1526203 
   20200    0.9491477  -0.18971581   -2.7345079   -4.1571597 
   20300   0.93080001   -0.2186073    -2.732472   -4.1276231 
   20400    0.9162166  -0.13335111   -2.7480663   -4.1213587 
   20500   0.89915295 -0.014605175   -2.7679115   -4.1156276 
   20600   0.88420825 -0.064821396   -2.7827021    -4.108018 
   20700   0.90821966  -0.26041886   -2.7908162   -4.1521222 
   20800    0.8945781  -0.21850162   -2.7947178   -4.1355768 
   20900   0.90273671  -0.22477538   -2.7990899   -4.1521776 
   21000   0.88990145 -0.084778861    -2.809553   -4.1434023 
   21100   0.88521762  -0.18512782   -2.8247062    -4.151535 
   21200   0.88633516  -0.30869971   -2.8374935   -4.1659973 
   21300   0.88921867  -0.35735219   -2.8409321    -4.173758 
   21400   0.90651318  -0.21407751   -2.8246995   -4.1834476 
   21500   0.90084166 -0.091503121   -2.7976974   -4.1479447 
   21600   0.93807936  -0.21170586   -2.7700212   -4.1760831 
   21700     0.932397 -0.061143009    -2.763604   -4.1611487 
   21800   0.91693216  -0.16310648    -2.779239   -4.1536039 
   21900   0.90446624  -0.11113861   -2.8133969    -4.169077 
   22000   0.87637566  -0.16722241   -2.8458656   -4.1594415 
   22100   0.87136472   -0.2636395   -2.8563892   -4.1624542 
   22200   0.85930292   -0.2773259   -2.8471566   -4.1351425 
   22300   0.88568057  -0.26331736   -2.8265195   -4.1540422 
   22400   0.89465317  -0.11380159   -2.8086164   -4.1495879 
   22500   0.89320263 -0.064349847   -2.7947255   -4.1335228 
   22600   0.90493134  -0.20652176   -2.7865916   -4.1429688 
   22700   0.89676492  -0.21446221   -2.7858918   -4.1300285 
   22800   0.91197102  -0.24899595   -2.7861957   -4.1531244 
   22900   0.90995078  -0.34386399   -2.7928589   -4.1567596 
   23000   0.89287882  -0.12306828   -2.8071374   -4.1454494 
   23100   0.87686637  -0.35151595   -2.8422987   -4.1566101 
   23200   0.84226634  -0.25949926   -2.8767456   -4.1391959 
   23300   0.87543679  -0.39076928   -2.8799634    -4.192132 
   23400   0.89357571  -0.28119758   -2.8549121   -4.1942686 
   23500   0.90927265  -0.30384091   -2.8188388   -4.1817231 
   23600   0.88982886  -0.17095489   -2.7977707   -4.1315112 
   23700   0.90746571   -0.1918302   -2.7891199   -4.1492958 
   23800   0.91044163  -0.24067826   -2.7919638   -4.1566002 
   23900   0.90845488   -0.2351445   -2.8036128   -4.1652714 
   24000   0.87553831  -0.13367056   -2.8188322   -4.1311529 
   24100   0.89229699  -0.28581728   -2.8315894   -4.1690293 
   24200   0.88732961  -0.40810978   -2.8436188   -4.1736132 
   24300   0.87467962  -0.23752024   -2.8538237   -4.1648574 
   24400   0.87447322   -0.2915606   -2.8488422   -4.1595666 
   24500   0.89180822  -0.15704551   -2.8200161   -4.1567233 
   24600   0.90462029  -0.16019798   -2.7827847   -4.1386956 
   24700   0.92501105  -0.10411291   -2.7592026   -4.1456767 
   24800   0.93987363   -0.2205273   -2.7558351   -4.1645863 
   24900   0.91499228   -0.1249836     -2.76891   -4.1403672 
   25000   0.90646744  -0.22548192   -2.7956654    -4.154345 
   25100   0.89935672  -0.18970854   -2.8314769   -4.1794984 
   25200   0.88251005  -0.19502913   -2.8520562   -4.1748267 
   25300   0.87449342  -0.18950924   -2.8558244    -4.166579 
   25400    0.8913536  -0.25542636     -2.84899   -4.1850158 
   25500   0.89182726  -0.29774744    -2.837949   -4.1746848 
   25600   0.89179699  -0.27786805   -2.8235609   -4.1602514 
   25700   0.91693137  -0.32434152    -2.804249   -4.1786127 
   25800   0.92358373  -0.15883017   -2.7925771   -4.1769118 
   25900   0.92544902  -0.17042915    -2.795874   -4.1830046 
   26000   0.89669915  -0.11492763   -2.8076934   -4.1517316 
   26100   0.90608424  -0.24814237   -2.8146571   -4.1727624 
   26200   0.91613665  -0.28277565   -2.8161701   -4.1893426 
   26300   0.89849557  -0.14433435    -2.819083   -4.1658138 
   26400   0.90395508  -0.31348481      -2.8217   -4.1766139 
   26500    0.8968982  -0.31128251   -2.8180206   -4.1623572 
   26600   0.89577073  -0.33572773   -2.8041921   -4.1468387 
   26700   0.92560941  -0.23493013   -2.7687329   -4.1561039 
   26800   0.93524917 -0.059035225   -2.7340141   -4.1358338 
   26900   0.93859775  -0.07116376   -2.7268976   -4.1337365 
   27000    0.9338212  -0.22347607   -2.7499901   -4.1496696 
   27100   0.92392313  -0.27429185   -2.7875052   -4.1723487 
   27200   0.88875801  -0.27164193    -2.806261   -4.1383964 
   27300   0.89916453  -0.33225478   -2.8082589   -4.1559923 
   27400   0.90286934    -0.283778   -2.8062248   -4.1595113 
   27500   0.90731321   -0.3095546   -2.8038752   -4.1638225 
   27600   0.89964245  -0.27724325   -2.8007946   -4.1492444 
   27700   0.92231276  -0.29694933   -2.7939034   -4.1763332 
   27800   0.89765369   -0.1439272   -2.7877913   -4.1332602 
   27900   0.91958734  -0.34348731   -2.7787381   -4.1570827 
   28000   0.90363012  -0.13015996   -2.7671474   -4.1215742 
   28100   0.91189201  -0.21000762   -2.7557175   -4.1225279 
   28200   0.90604869  -0.17767783    -2.752917    -4.110969 
   28300   0.93411028  -0.24386917   -2.7600225   -4.1601352 
   28400   0.91113378 -0.060574016   -2.7906722   -4.1563461 
   28500   0.88873479  -0.17939349   -2.8304855   -4.1625861 
   28600   0.86257837  -0.15260859   -2.8507574   -4.1436528 
   28700   0.88844602  -0.35843168   -2.8500517   -4.1817195 
   28800   0.89734187  -0.30104301   -2.8378303   -4.1828319 
   28900   0.90275882  -0.21658148   -2.8179679   -4.1710888 
   29000    0.9254611  -0.35901015   -2.7946278   -4.1817765 
   29100   0.91369224  -0.31870486   -2.7752548   -4.1447635 
   29200   0.90532821  -0.18688312   -2.7618676   -4.1188396 
   29300   0.91798774  -0.20211928   -2.7546812   -4.1306283 
   29400   0.90347593  -0.19990776   -2.7637446   -4.1179403 
   29500   0.89152013  -0.19753175   -2.8016116    -4.137887 
   29600   0.88412126  -0.23984182   -2.8366918   -4.1618773 
   29700   0.86933459  -0.17034968   -2.8497039    -4.152726 
   29800   0.87893965  -0.38889055   -2.8434789   -4.1608979 
   29900   0.89424863  -0.24584056   -2.8205098    -4.160875 
   30000   0.90756617  -0.12012662   -2.7918361   -4.1521625 
   30100   0.92649359  -0.21231518   -2.7715567    -4.160253 
   30200   0.91496377  -0.18711328   -2.7693417   -4.1407562 
   30300   0.92624447  -0.28262371   -2.7818453   -4.1701681 
   30400   0.90965152  -0.34027519   -2.8119588   -4.1754109 
   30500   0.87504774  -0.35729021   -2.8444218   -4.1560073 
   30600   0.86221664  -0.27650176   -2.8638391   -4.1561924 
   30700   0.85843878  -0.23930955   -2.8586121   -4.1453028 
   30800   0.88708835  -0.19332142    -2.814202   -4.1438348 
   30900   0.90108897  -0.03423815   -2.7559891    -4.106607 
   31000   0.92435328 -0.093981586   -2.7457719   -4.1312601 
   31100   0.92499307   -0.2145721   -2.7551012   -4.1415484 
   31200   0.89959095  -0.26638991   -2.7766491   -4.1250217 
   31300   0.88838032  -0.17295727   -2.7990829   -4.1306522 
   31400   0.89658763  -0.21005397   -2.8127141   -4.1565851 
   31500   0.89311939  -0.23802767   -2.8199259   -4.1585985 
   31600   0.89939819  -0.17789521   -2.8153196   -4.1634033 
   31700   0.89560734  -0.22012657   -2.8054389   -4.1478405 
   31800    0.8926688  -0.16715113   -2.7816371   -4.1196343 
   31900   0.91587406 -0.093309446   -2.7476679   -4.1204468 
   32000   0.93389324  -0.24049176   -2.7273048   -4.1270922 
   32100   0.93636677  -0.14832029   -2.7315755   -4.1350704 
   32200   0.93122814  -0.28772667   -2.7605222    -4.156315 
   32300   0.87704774  -0.21215635   -2.8002431   -4.1148263 
   32400   0.87799279  -0.27122279   -2.8169364   -4.1329361 
   32500   0.88305903  -0.31166135   -2.8159318   -4.1395252 
   32600   0.89875303   -0.2523003   -2.8053371   -4.1524537 
   32700   0.88819804  -0.18720115   -2.7915866   -4.1228827 
   32800   0.91392661  -0.26951008   -2.7754427   -4.1453026 
   32900   0.91070033      -0.2761   -2.7651271   -4.1301512 
   33000    0.9015921  -0.16311941   -2.7601811   -4.1115532 
   33100   0.91374575  -0.15466108   -2.7653348   -4.1349236 
   33200   0.90253824  -0.26962353   -2.8089754   -4.1617656 
   33300   0.85525276  -0.18893282   -2.8611094   -4.1430247 
   33400   0.88063953  -0.44449717   -2.8684229   -4.1883897 
   33500    0.8621396  -0.18073552   -2.8535412   -4.1457789 
   33600   0.87649136  -0.17500652   -2.8221665   -4.1359158 
   33700     0.909382  -0.20841988   -2.7906051   -4.1536533 
   33800   0.91951914  -0.13409062   -2.7734312   -4.1516736 
   33900    0.9108772 -0.085913389   -2.7686938   -4.1339831 
   34000   0.93346496  -0.26065365   -2.7719285   -4.1710739 
   34100   0.90943124  -0.11774264   -2.7909504   -4.1540724 
   34200   0.89893243  -0.22311526   -2.8234104    -4.170796 
   34300   0.87382382  -0.24430704   -2.8522157   -4.1619666 
   34400   0.86795551  -0.24111303   -2.8674492   -4.1684043 
   34500   0.87844232  -0.29698126   -2.8639801   -4.1806536 
   34600   0.88543072  -0.23031501   -2.8476819   -4.1748302 
   34700   0.89919266  -0.30049686   -2.8304241   -4.1781998 
   34800   0.90852512  -0.38341607   -2.8174317   -4.1791955 
   34900   0.88617932  -0.18372709   -2.8017049   -4.1299752 
   35000   0.90233886  -0.20635335   -2.7825181   -4.1350094 
   35100   0.92068525  -0.12806949   -2.7662607    -4.146251 
   35200   0.91189218  -0.16636954   -2.7606344    -4.127445 
   35300   0.93348181  -0.24808573   -2.7666638   -4.1658345 
   35400   0.90402445  -0.19967276   -2.7911724   -4.1461903 
   35500   0.87003461  -0.15059946   -2.8228085     -4.12688 
   35600   0.88280959  -0.31628189   -2.8436226    -4.166842 
   35700   0.87901459  -0.24044064   -2.8497722   -4.1673035 
   35800   0.88716629  -0.33988146   -2.8338322   -4.1635818 
   35900   0.91618881  -0.15324149   -2.7818974   -4.1551481 
   36000   0.92853064  -0.12069361     -2.74497   -4.1367195 
   36100   0.91265773  -0.14072352   -2.7459086   -4.1138667 
   36200   0.93529743   -0.3174467   -2.7601696   -4.1620617 
   36300   0.91026867  -0.26274921   -2.7820646   -4.1464417 
   36400   0.88655462   -0.1650452   -2.7997931    -4.128626 
   36500   0.89257877  -0.22831667   -2.8102614   -4.1481237 
   36600   0.89773356  -0.28385309   -2.8166115   -4.1622001 
   36700   0.87748984   -0.2596013     -2.82022   -4.1354659 
   36800   0.87365857 -0.057284909   -2.8110205   -4.1205238 
   36900   0.91670185  -0.19702084   -2.7804818   -4.1545015 
   37000   0.92708852  -0.24326955   -2.7439811   -4.1335691 
   37100   0.92096413 -0.085003988   -2.7251496   -4.1055579 
   37200   0.95655907  -0.26225041   -2.7259165    -4.159677 
   37300   0.91546849  -0.29741502   -2.7510009   -4.1231719 
   37400   0.90088964  -0.29875485   -2.7842001   -4.1345193 
   37500   0.88753092  -0.30909864   -2.8051487   -4.1354448 
   37600   0.88593681  -0.25974353   -2.8113208   -4.1392276 
   37700    0.8938598  -0.36914771   -2.8087725   -4.1485548 
   37800   0.89211402  -0.31751453   -2.8000514    -4.137217 
   37900   0.89914209  -0.23113657   -2.7884935   -4.1361933 
   38000   0.91434037  -0.31193844   -2.7826385   -4.1531187 
   38100   0.88440386  -0.19163141   -2.7796395   -4.1052486 
   38200   0.92020736  -0.28908673   -2.7788539   -4.1581279 
   38300   0.90369744  -0.18027043   -2.7850014   -4.1395291 
   38400   0.91000784  -0.28770213    -2.790282   -4.1542682 
   38500   0.88673434  -0.11044238   -2.7934612   -4.1225633 
   38600   0.87486912  -0.16934898   -2.7957563    -4.107074 
   38700   0.88674591   -0.2518744   -2.7942218   -4.1233413 
   38800   0.90802749  -0.27965116    -2.787119   -4.1481369 
   38900   0.89164775  -0.14647859   -2.7767523   -4.1132191 
   39000   0.91726728  -0.20456306    -2.762119   -4.1369862 
   39100   0.93277695  -0.13600929   -2.7411822   -4.1392964 
   39200   0.96029227  -0.22098077   -2.7248356   -4.1641917 
   39300   0.91764644 -0.075195173   -2.7317984   -4.1072338 
   39400   0.90340311  -0.11982457     -2.76602   -4.1201065 
   39500   0.89916021  -0.24521553   -2.8063968   -4.1541238 
   39600   0.87551263  -0.27442972   -2.8264959   -4.1387782 
   39700   0.88689839  -0.28303205   -2.8317919     -4.16114 
   39800   0.88457347  -0.20829357   -2.8293588   -4.1552221 
   39900   0.89684036    -0.261196   -2.8172369   -4.1614867 
   40000   0.92742386  -0.28494046   -2.7931123   -4.1832029 
   40100   0.92581319  -0.15136322   -2.7643389   -4.1520153 
   40200   0.93056497 -0.085732287   -2.7478037   -4.1426024 
   40300   0.91541729  -0.16072826   -2.7503181   -4.1224123 
   40400   0.91043747  -0.29438336   -2.7815477   -4.1461779 
   40500   0.88672477  -0.35213823   -2.8283738   -4.1574617 
   40600   0.88616977  -0.26864921   -2.8511186   -4.1793746 
   40700   0.89465163  -0.39669302   -2.8572186   -4.1981878 
   40800   0.87809777  -0.12189788   -2.8499001   -4.1660571 
   40900   0.87016982  -0.10174745   -2.8283017   -4.1325758 
   41000     0.889876  -0.17456798   -2.7938061   -4.1276172 
   41100    0.9035092 -0.095845308   -2.7681268   -4.1223724 
   41200   0.91979598  -0.15375858     -2.76149   -4.1401474 
   41300   0.89342068  0.012917292   -2.7732321   -4.1123562 
   41400   0.91438342   -0.2333312    -2.786179   -4.1567237 
   41500     0.907713  -0.18343838   -2.7996246   -4.1601712 
   41600   0.89873177  -0.18018665    -2.811014   -4.1580988 
   41700   0.89439031  -0.24306018   -2.8180271   -4.1586046 
   41800   0.87574393  -0.14323417   -2.8155242   -4.1281531 
   41900   0.88909264  -0.21960043   -2.8049653   -4.1376023 
   42000   0.92237376  -0.28967418   -2.7926488     -4.17517 
   42100   0.89469535 -0.086227284   -2.7891588   -4.1301935 
   42200   0.90939609  -0.13442591   -2.7939746   -4.1570439 
   42300   0.88200388 -0.024109368   -2.8055996   -4.1276115 
   42400   0.92175109  -0.31651625   -2.8177351   -4.1993229 
   42500    0.8936295  -0.13123158   -2.8271398    -4.166577 
   42600   0.88812923  -0.21257088   -2.8284547   -4.1596476 
   42700   0.89762487  -0.22328188   -2.8258859   -4.1713116 
   42800   0.87715198 -0.093926285   -2.8181643   -4.1329038 
   42900   0.89536985 -0.084078523   -2.8088859   -4.1509316 
