run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 20 20 20
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.724 | 2.724 | 2.724 Mbytes
Step Temp Press TotEng PotEng 
       0          0.8  0.030097935    1.1834534 -0.015645032 
     100   0.82010709  0.030942535    1.1818323  -0.04740412 
     200   0.85588571  0.034366572    1.1598675  -0.12299647 
     300   0.87120933  0.033011723    1.0976585  -0.20817362 
     400   0.85804529  0.028181094    1.0523101  -0.23379088 
     500    0.8261131  0.028649398    1.0044826  -0.23375606 
     600   0.81170544   0.02709028   0.96010889  -0.25653449 
     700   0.79049697  0.027958343   0.92482651  -0.26002808 
     800   0.77347985  0.027886228   0.90303232  -0.25631577 
     900   0.78106216  0.023614774   0.89811206  -0.27260094 
    1000   0.79289476  0.029089738   0.90707412  -0.28137445 
    1100   0.80709002  0.025574463   0.91939238  -0.29033309 
    1200   0.82285963  0.027831439   0.92752088  -0.30584123 
    1300    0.8129432   0.02635122   0.92141403  -0.29708461 
    1400    0.7944342  0.025805809   0.90224734  -0.28850865 
    1500   0.78663411  0.025750586   0.88341793  -0.29564672 
    1600     0.786919  0.022812226   0.87209945  -0.30739221 
    1700   0.79210291  0.024965097   0.87029671  -0.31696497 
    1800   0.80290903  0.023719817   0.87557127  -0.32788742 
    1900   0.80984498  0.027099815   0.88531068  -0.32854411 
    2000   0.82138282  0.026194217   0.89481088  -0.33633767 
    2100   0.81383809  0.027411412   0.89248094  -0.32735903 
    2200   0.81130508  0.027119846   0.87047749  -0.34556581 
    2300    0.7895169  0.021996871   0.83765642  -0.34572917 
    2400   0.78005728  0.023398139   0.81868222  -0.35052459 
    2500   0.77951929  0.023986193   0.81784359  -0.35055686 
    2600   0.78692167  0.021990061   0.83232834  -0.34716733 
