T_imp,P_imp,Temp,Temp_std,Press,Press_std,Volume,Volume_std
0.5,1.2000000000000002,0.500194267111111,0.011461002579398173,1.1719677486666669,0.12832415643370132,1426.8636444444446,4.537613180788895
0.5,1.3000000000000003,0.49741855682926833,0.012067599330553198,1.2995414763414634,0.13756846488615432,1396.2563390243904,28.620943695652244
0.5,1.4000000000000001,0.5007221128888889,0.015428748709261706,1.4056346688888888,0.1339986666147836,1414.6739666666667,5.466836782271809
0.5,1.5000000000000002,0.4960602113333334,0.013970938209398282,1.5158922822222223,0.13461767895603757,1379.0895422222222,34.117795250185054
0.5,1.6,0.5014149246666667,0.013870742536330935,1.594201246666667,0.13510426612010873,1403.4211066666664,6.490608252797942
0.5,1.7000000000000002,0.49997046349999996,0.013827865570183189,1.7182201425000003,0.1386745562970311,1378.7015475,13.248865454520775
0.5,1.8000000000000003,0.5008075563636363,0.01288609900100053,1.7971485931818185,0.1415234639409477,1377.2155568181815,22.802307733781895
0.5,1.9000000000000001,0.5000901181395349,0.011511583500136716,1.9177198465116279,0.1547872029262716,1368.8827674418603,20.99735786603374
0.6,0.1,0.599646422368421,0.012004808379528921,0.10362232294999998,0.10195933784270142,1574.9115894736842,7.446417426125124
0.6,0.2,0.599273776764706,0.013194286679848505,0.22671944360588236,0.1199996613801083,1564.6442529411765,7.559238797043423
0.6,0.30000000000000004,0.5990524839999999,0.013183039597887093,0.29296721975,0.12825071085348969,1554.5134025,8.575955721186064
0.6,0.4,0.6023066597674419,0.013390559901376109,0.3714711595348837,0.11683298048319889,1542.602969767442,7.275732274774983
0.6,0.5,0.6023025838636363,0.011719733306958332,0.49332234750000004,0.13206098448755588,1532.1661386363637,7.799096543720936
0.6,0.6,0.5997626131818182,0.014022915779434967,0.5920759234090909,0.12787253432726647,1523.8212704545454,7.798116716745814
0.6,0.7000000000000001,0.5991330293181818,0.014791414069390425,0.6957279384090909,0.11423608291955802,1514.535575,7.028152701202538
0.6,0.8,0.5982919444736843,0.011231115697696543,0.801984027368421,0.11473113753784267,1507.1411315789471,6.155075469720104
0.6,0.9,0.5991536327272727,0.012927848384227537,0.9124143611363635,0.12090324406361241,1498.832684090909,5.684337962408936
0.6,1.0,0.5995063488372093,0.010813874980249933,1.0056992493023256,0.12629598159427874,1491.3027558139534,6.452123526777184
0.6,1.1,0.6009705831111112,0.011808603802476272,1.0950928526666666,0.14124686467888672,1483.7636377777776,6.258862348818822
0.6,1.2000000000000002,0.5991236546153846,0.012796302402464836,1.166052633846154,0.1315286999460265,1478.2672692307692,5.650196657124573
0.6,1.3000000000000003,0.5981359846666666,0.014036034541333424,1.2855378155555555,0.12079813061648695,1471.5783444444446,6.119010113138502
0.6,1.4000000000000001,0.6006546082222222,0.01371731742393393,1.357618971111111,0.15775174455538904,1465.6581733333335,5.8849688318404345
0.6,1.5000000000000002,0.6010611727906977,0.01306752717408386,1.454765476744186,0.12082055096820787,1460.5191976744186,6.097774987591518
0.6,1.6,0.5975435215555556,0.014026716347638407,1.589741277777778,0.13531010647999472,1452.7444933333331,5.759665924085049
0.6,1.7000000000000002,0.5970846737500001,0.012183172151044181,1.6399236524999998,0.13714046761521187,1448.8237425,5.7508039378806695
0.6,1.8000000000000003,0.5995208396969697,0.01515103631177258,1.6928440454545457,0.1162636322387501,1444.419712121212,5.7833757998488515
0.6,1.9000000000000001,0.5957082404444444,0.013031640213553396,1.8410410444444443,0.10572946409022219,1438.38302,5.311804125597158
0.7000000000000001,0.1,0.6994689637142858,0.01684089834113779,0.10846265952571428,0.11500067406746112,1671.151997142857,11.255801402463801
0.7000000000000001,0.2,0.6991765818181819,0.017742839468035093,0.22717409383030301,0.11952865474996642,1654.1771333333336,9.970245158338566
0.7000000000000001,0.30000000000000004,0.6974759230232558,0.016649990639158972,0.31564318012093023,0.12428990170934079,1637.5950325581396,13.918294521169239
0.7000000000000001,0.4,0.6988539306976744,0.015200579509929861,0.4221350298604651,0.14464467914409507,1620.7160651162792,10.17918967247974
0.7000000000000001,0.5,0.7009087177272728,0.018158870704181256,0.5051977877272728,0.1366619689542642,1607.239518181818,11.679826423373084
0.7000000000000001,0.6,0.7007517054545455,0.01798813840300999,0.611911373409091,0.11973174886200554,1595.5041022727273,8.395678879597108
0.7000000000000001,0.7000000000000001,0.6994378505263158,0.013751736835565046,0.6980215997368423,0.1424819093903565,1582.8125315789475,7.880472609929235
0.7000000000000001,0.8,0.7032741648717948,0.013504356781271602,0.778195547948718,0.10898114019171144,1573.5799205128205,7.629261349573219
0.7000000000000001,0.9,0.7007636136363636,0.015180814283971769,0.86602758,0.13725865722740888,1561.9707136363634,7.978804072056711
0.7000000000000001,1.0,0.6993242243902439,0.016858507028443194,0.9862053848780489,0.12636279185680235,1552.4807780487806,8.201690961655043
0.7000000000000001,1.1,0.7017803511363637,0.017247240830841237,1.1004109645454545,0.134881228043323,1542.4348636363634,8.527780395648403
0.7000000000000001,1.2000000000000002,0.699021967111111,0.01564667336033739,1.1857467508888888,0.12385648313812908,1534.9068066666666,7.9520158065850115
0.7000000000000001,1.3000000000000003,0.6996745191111112,0.01405270875705698,1.3147151799999997,0.12091350943526279,1525.8838955555555,8.152781912941157
0.7000000000000001,1.4000000000000001,0.699733731111111,0.015392942762306698,1.389865657777778,0.1394160087557706,1518.6872066666667,7.9091604014417145
0.7000000000000001,1.5000000000000002,0.7002739775,0.017067185045608613,1.526016683333333,0.15722705378870866,1509.6008777777777,6.27932056825818
0.7000000000000001,1.6,0.6994233978378379,0.016201146529904883,1.616439562162162,0.15710011313134462,1502.128737837838,9.366773537158165
0.7000000000000001,1.7000000000000002,0.6983859715555556,0.014932419203582663,1.6892269066666672,0.13323606402788898,1496.3869800000002,7.570772269153111
0.7000000000000001,1.8000000000000003,0.6994623042222222,0.01515317849156619,1.7981308222222225,0.1472198424428445,1489.5052977777775,6.105667154391675
0.7000000000000001,1.9000000000000001,0.6998007595555558,0.0156176309683652,1.895363151111111,0.13608953129223358,1482.5263977777774,6.065625513021492
0.8,0.1,0.7962252789189188,0.017538563458167455,0.08189397362162164,0.09237743872233344,1791.5622783783786,14.580398702889022
0.8,0.2,0.8006226570731707,0.01754695927224405,0.2056222000682927,0.10801138886139325,1759.6601,16.017831009876954
0.8,0.30000000000000004,0.7996575897560976,0.01321041824807566,0.2808150898292683,0.10412728045917492,1735.3607414634146,12.799476713540901
0.8,0.4,0.801390135,0.018544182903455362,0.39719309690476184,0.09258266204332072,1710.6721976190481,14.607733930850397
0.8,0.5,0.7985189453488374,0.018532305578211433,0.5116972067441862,0.11783732356145017,1695.9206,11.571596187417342
0.8,0.6,0.8003576437142857,0.020317952403012894,0.581589562,0.12541446018469402,1677.2207399999998,9.511380379049681
0.8,0.7000000000000001,0.8008672848717949,0.021545003767665438,0.6891123120512821,0.11079639618627612,1660.0891,10.054912554210556
0.8,0.8,0.7990191334090908,0.01644250634755486,0.8033080754545453,0.1077256660682644,1646.460725,11.540186988817588
0.8,0.9,0.79830645,0.01643870026518846,0.8948725225581395,0.12606039083358686,1632.5443837209305,10.236662041508486
0.8,1.0,0.7995992586363635,0.017480960522502576,0.9832068506818181,0.14699089351472602,1619.5107227272727,10.025309289716867
0.8,1.1,0.7983696926190476,0.01665323637393516,1.108210814285714,0.1298331145197465,1608.0645309523811,9.524529298168023
0.8,1.2000000000000002,0.8022233204651162,0.018490615419695444,1.2103456804651163,0.11804179285740447,1596.3075209302326,9.222775173766358
0.8,1.3000000000000003,0.8001235213333334,0.018434420191608184,1.2913983222222223,0.15871357391846186,1586.931188888889,9.352776160126576
0.8,1.4000000000000001,0.8017627877142856,0.019972765778949974,1.3989822314285714,0.11505014004183384,1574.9000771428573,8.215240744236484
0.8,1.5000000000000002,0.796745988108108,0.016103212334071713,1.490154591891892,0.16823686889161607,1566.2735324324324,9.221555814534204
0.8,1.6,0.7982523691111109,0.018441768120728896,1.6141050999999997,0.14687866504169578,1556.7945466666667,9.71342308886923
0.8,1.7000000000000002,0.8020837497727272,0.02050743678066009,1.6628019431818182,0.1744899696644251,1550.1777522727273,10.428818730707201
0.8,1.8000000000000003,0.7992141966666667,0.017541395375422736,1.813725082222222,0.13965855646072164,1540.4613666666664,7.5632029582122815
0.8,1.9000000000000001,0.7991157357499998,0.016684844764398007,1.9050285324999998,0.13184599269027747,1533.0381699999998,7.616232377107467
0.9,0.1,0.9034587768750001,0.02120266796330409,0.07695310184166666,0.0732026556859364,2633.9529041666665,1467.3719749219401
0.9,0.2,0.8970989374999999,0.017133037131160822,0.1741300392777778,0.1055087791254098,1899.250144444444,22.243060658157408
0.9,0.30000000000000004,0.8934386150000003,0.016150757907952763,0.26019602933333336,0.11540190849366029,1858.9716399999998,15.740443560980113
0.9,0.4,0.905367565882353,0.024371354350660034,0.41967595882352937,0.09926815203008495,1820.9594000000002,15.885274373549267
0.9,0.5,0.8957168474358974,0.018224684529979256,0.4662749387179487,0.11206038788626078,1795.5732307692308,13.183663247468171
0.9,0.6,0.8988519881081082,0.02223246418065001,0.6082706956756756,0.12909993340190315,1774.1544567567569,13.019651707645648
0.9,0.7000000000000001,0.8976161346511629,0.0206390786216397,0.706544606511628,0.11754355739211236,1743.5555953488372,12.535653118057201
0.9,0.8,0.8988898529545455,0.01712085230676066,0.7993462738636363,0.134527362909729,1727.534597727273,14.238886467227205
