run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 9 9 9
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.73 | 2.73 | 2.73 Mbytes
Step Temp Press TotEng PotEng 
       0            2   -1.3221547  -0.72342748   -3.7211735 
     100    1.6658004    1.0270835  -0.63110732   -3.1279306 
     200    1.7148447    1.0187442  -0.50288053   -3.0732151 
     300    1.7676219    1.0628619  -0.35398846   -3.0034292 
     400    1.8815622   0.98731723  -0.19695906   -3.0171819 
     500    1.9328511    1.1582696 -0.049111509   -2.9462099 
     600     1.993585    1.2533977  0.080152279   -2.9079785 
     700    2.0236616    1.3870781   0.18024815   -2.8529637 
     800    2.0382265    1.4382975    0.2418151   -2.8132276 
     900    2.0775884    1.3371808   0.25559861   -2.8584427 
    1000     2.063106    1.3420326   0.20503684   -2.8872971 
    1100    2.0158026    1.3566219   0.10965308   -2.9117791 
    1200    1.9162575     1.436512  0.023661442   -2.8485653 
    1300    1.9591571    1.1659759 -0.027039535   -2.9635673 
    1400    1.9296511    1.2173307 -0.031916497   -2.9242185 
    1500    1.9950842     1.130913  0.010825271   -2.9795526 
    1600    2.0412666    1.1099088  0.079622248   -2.9799773 
    1700    2.0427122    1.2417123   0.14335188   -2.9184144 
    1800    2.0239813    1.4369689   0.18016511   -2.8535259 
    1900     2.051921    1.3191368   0.18618798   -2.8893811 
    2000    2.0135819    1.4296028   0.14710719   -2.8709964 
    2100     2.037639     1.091948  0.086856635   -2.9673055 
    2200    1.9589285    1.3187653  0.027895595   -2.9082895 
    2300    1.9340239     1.287848 0.00064183405   -2.8982145 
    2400    1.9367696    1.3057649  0.010854734   -2.8921171 
    2500    1.9726121    1.2422445  0.062030434   -2.8946647 
    2600    2.0137932    1.3519989   0.13607247   -2.8823478 
    2700    2.0376833    1.3735905   0.18978745   -2.8644411 
    2800    2.0387905    1.4261265   0.19795841   -2.8579297 
    2900    2.0134694    1.3938268   0.17099818   -2.8469367 
    3000    2.0350287    1.2761817   0.13632245   -2.9139271 
    3100    1.9891882    1.2836609   0.11583213   -2.8657085 
    3200    2.0079263    1.1761069   0.10200978   -2.9076168 
    3300    2.0109519    1.2471055  0.088872548   -2.9252891 
    3400     2.007298    1.2589981  0.069447666   -2.9392372 
    3500     1.969093    1.2786795  0.055222073   -2.8961983 
    3600    1.9326495    1.3732867   0.05313842   -2.8436578 
    3700    1.9952761    1.2473677  0.080011459    -2.910654 
    3800    2.0223217    1.4274255   0.14753647   -2.8836669 
    3900    2.0532855    1.4479686   0.22042615   -2.8571881 
    4000    2.0639319    1.4208541   0.24119288   -2.8523789 
    4100    2.0584386    1.4286324   0.18939472   -2.8959434 
    4200    2.0008887    1.2753002   0.10007903   -2.8989991 
    4300    1.9477176    1.4224033  0.046754059   -2.8726273 
    4400    1.9347779    1.3837865  0.036374046   -2.8636123 
    4500    1.9679339     1.334187  0.054784028    -2.894899 
    4600    1.9799547    1.3500811  0.081868543   -2.8858321 
    4700    2.0309498    1.3148727   0.10690938   -2.9372266 
    4800    1.9782543    1.4137844   0.12916332   -2.8359887 
    4900    2.0217947    1.2959828   0.15725939   -2.8731541 
    5000    2.0709884    1.2529163   0.19103062    -2.913118 
    5100    2.0693713    1.3479068   0.21209209   -2.8896327 
    5200    2.0459684    1.4536099   0.19006122   -2.8765856 
    5300    2.0219296    1.2339427   0.12152396   -2.9090918 
    5400    1.9937733    1.2619209  0.048371373   -2.9400416 
    5500    1.9371899     1.313619 0.0078589061   -2.8957428 
    5600    1.9594083    1.1955657 0.0048747701   -2.9320295 
    5700    1.9781915    1.2650292  0.035402353   -2.9296556 
    5800    1.9551679    1.4701382   0.09846573   -2.8320827 
    5900    2.0389438    1.4000304   0.17538174   -2.8807362 
    6000    2.0432902    1.4268456   0.21033571   -2.8522969 
    6100    2.0717587    1.3327566   0.19941264   -2.9058907 
    6200    2.0315889    1.4260545   0.16306066   -2.8820331 
    6300    2.0084161    1.3859437   0.12448302   -2.8858776 
    6400     1.980681    1.3960062  0.091606738   -2.8771825 
    6500    1.9875974    1.2139216  0.064266495   -2.9148897 
    6600     2.001752     1.234387  0.045013363   -2.9553588 
    6700    1.9379801    1.3662666  0.040375598   -2.8644104 
    6800    2.0165753    1.1939262  0.073899156   -2.9486912 
    6900    2.0396895    1.3075603   0.15784889   -2.8993867 
    7000     2.052286    1.5427807   0.24445413    -2.831662 
    7100    2.1292515    1.2775962   0.26536771   -2.9261099 
    7200    2.0444801    1.4605949   0.22165849   -2.8427575 
    7300    2.0360561    1.3300214   0.15561608   -2.8961736 
    7400    2.0208256    1.2227534   0.11252575   -2.9164353 
    7500    1.9837898    1.2839624   0.09666373   -2.8767852 
    7600    2.0047037    1.2131541   0.09560301   -2.9091933 
    7700    1.9949161     1.263518  0.092060654   -2.8980653 
    7800    1.9990537    1.2391017  0.095730948   -2.9005967 
    7900    2.0004688    1.2666002   0.11238744   -2.8860613 
    8000    2.0037364     1.434761   0.14081503   -2.8625313 
    8100    2.0515948    1.3709069   0.17681586   -2.8982643 
    8200    2.0668859    1.2676132    0.1983835   -2.8996161 
    8300    2.0565012    1.3798083   0.18454304   -2.8978911 
    8400    2.0057842    1.3216963   0.12062965   -2.8857862 
    8500    1.9943453    1.1343141  0.044291766   -2.9449786 
    8600    1.9178629    1.3434419 0.0048728517     -2.86976 
    8700    1.9640594    1.2131897 0.0083287276    -2.935547 
    8800    1.9942958    1.1911698  0.047397382   -2.9417988 
    8900    2.0171777    1.3378243   0.10713433   -2.9163589 
    9000    2.0206736    1.4461951   0.16018726    -2.868546 
    9100    2.0341968    1.4009572   0.18819298   -2.8608098 
    9200    2.0350586     1.426112    0.1816945      -2.8686 
    9300    1.9978141    1.2729378  0.097766947   -2.8967027 
    9400    1.9245506    1.0955087 -0.043017348   -2.9276743 
    9500    1.8715365      1.30748 -0.063390808   -2.8685865 
    9600    1.9214776    1.3537934 -0.014881685   -2.8949326 
    9700    2.0085934    1.2321786  0.061249139   -2.9493774 
    9800    2.0116626     1.413071   0.11129211   -2.9039348 
    9900    1.9987982    1.3258108   0.14167577   -2.8542689 
   10000    2.0031346    1.4014076   0.16500117   -2.8374432 
   10100    2.0324508    1.3989252   0.17321868   -2.8731671 
   10200    2.0383144    1.2434628   0.15228485   -2.9028897 
   10300    1.9894717    1.2983823  0.084655683   -2.8973098 
   10400    1.9651859    1.1813725 -0.0021532765   -2.9477174 
   10500    1.9162565    1.2002596 -0.043116331   -2.9153416 
   10600    1.9284208    1.2178753 -0.023983087    -2.914441 
   10700    1.9399875    1.2485105  0.037388308   -2.8704066 
   10800    2.0086042    1.2275225  0.096800833   -2.9138418 
   10900    2.0089303    1.4422692   0.12020237   -2.8909291 
   11000    2.0133085    1.3071092   0.12221762   -2.8954761 
   11100    2.0238145    1.2666732   0.10780721   -2.9256338 
   11200    1.9842826    1.3201835  0.084148507   -2.8900391 
   11300    1.9643438    1.3069958  0.050560001    -2.893742 
   11400    1.9827667     1.050927  0.019351077   -2.9525644 
   11500    1.9900794   0.97463221 -0.0025757438   -2.9854521 
   11600    1.9483544    1.1899815 0.0029860473   -2.9173498 
   11700    2.0162228    1.2051265  0.068378222   -2.9536837 
   11800    2.0048234    1.4420968   0.15336897   -2.8516067 
   11900    2.0487181    1.3651047   0.20114626    -2.869622 
   12000    2.0614138    1.3293808   0.20518673   -2.8846108 
   12100    2.0408606    1.2444994   0.16942784    -2.889563 
