run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 17 17 17
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.705 | 2.705 | 2.705 Mbytes
Step Temp Press TotEng PotEng 
       0          1.1  0.067701794    1.6007422 -0.048018164 
     100     1.161303  0.064516767    1.5974814  -0.14316433 
     200    1.2411788  0.083806288    1.5379252  -0.32244415 
     300    1.2104082  0.071907511    1.4500125  -0.36423568 
     400    1.1834378  0.066191244    1.3756358  -0.39818728 
     500    1.1381957  0.067747758    1.2968319  -0.40917887 
     600    1.0983998  0.066246018    1.2303207  -0.41604108 
     700    1.0848309  0.061775317    1.1822486   -0.4437752 
     800    1.0775074  0.061793732    1.1510921  -0.46395468 
     900    1.0779004  0.060094581    1.1346391  -0.48099668 
    1000    1.0809822  0.060661429     1.135237  -0.48501811 
    1100    1.0947746  0.059475084    1.1509763  -0.48995189 
    1200     1.111054  0.058198319    1.1715346  -0.49379424 
    1300    1.1190378  0.058326772    1.1868715  -0.49042409 
    1400    1.1227884  0.071532466    1.1902156  -0.49270167 
    1500    1.1150594  0.058134962    1.1727502  -0.49858226 
    1600    1.1024052  0.062942767    1.1419045  -0.51046092 
    1700    1.0708677  0.059181168    1.1121199  -0.49297479 
    1800    1.0687177  0.055274836    1.0997692  -0.50210296 
    1900    1.0679306   0.05886382    1.1117424  -0.48895003 
    2000    1.1088538   0.05984842    1.1496766  -0.51235443 
    2100    1.1311311  0.063769096    1.1855781  -0.50984386 
    2200    1.1464569  0.060772817    1.1908394  -0.52755402 
    2300    1.1305207  0.064281646    1.1671575  -0.52734956 
    2400    1.1226282    0.0537237     1.134092  -0.54858521 
    2500     1.101039  0.061450384    1.1148808  -0.53543682 
    2600    1.1040049  0.053578513    1.1041466  -0.55061653 
    2700    1.0931672  0.058750298    1.0991134  -0.53940544 
    2800    1.1109777  0.055369789     1.099309  -0.56590557 
    2900    1.1118553  0.058471764    1.0938508   -0.5726791 
    3000    1.0911652  0.057783803    1.0743078  -0.56121027 
    3100    1.0761504  0.053844423    1.0465424  -0.56647045 
    3200    1.0508206  0.053345713    1.0272925  -0.54775419 
    3300    1.0659679  0.050175654    1.0392734  -0.55847722 
    3400    1.1005682  0.062357884    1.0938406   -0.5557714 
    3500     1.124901  0.057993946    1.1370063  -0.54907739 
    3600    1.1330494  0.060193072    1.1461674  -0.55212981 
    3700    1.1258769  0.052708496    1.1343467  -0.55319981 
    3800    1.1010256  0.064988759    1.1100517  -0.54024597 
    3900      1.09445   0.05834664    1.0828912  -0.55755041 
    4000    1.0766014  0.059487488    1.0621517  -0.55153719 
    4100    1.0798264  0.054166742    1.0542708   -0.5642518 
    4200    1.0892951  0.055447755    1.0606765  -0.57203849 
    4300    1.1046328  0.057613543    1.0815966  -0.57410763 
    4400    1.1340993  0.063097096    1.1380676  -0.56180316 
    4500    1.1618202  0.059763286    1.1969296   -0.5444913 
    4600    1.1580408  0.063756175    1.1968023  -0.53895387 
    4700    1.1360664  0.056491874    1.1602066  -0.54261263 
    4800    1.1193846  0.059312038    1.1190472  -0.55876809 
    4900    1.0998446  0.061839704    1.0899834  -0.55854401 
    5000    1.0936915   0.04500112    1.0725492  -0.56675546 
    5100    1.0804951  0.052064145    1.0675052  -0.55201973 
    5200    1.0863677  0.055714411      1.07794  -0.55038721 
    5300    1.0923642  0.053534803    1.1026247  -0.53469043 
    5400    1.1149968  0.058471212    1.1396437  -0.53159483 
    5500    1.1326664  0.061196373    1.1699866  -0.52773662 
    5600    1.1366607  0.060950419    1.1746619  -0.52904821 
    5700    1.1166142  0.058867637    1.1491989  -0.52446402 
    5800    1.0926399  0.055446538    1.0835286  -0.55419981 
    5900    1.0624145  0.047282764     1.039386  -0.55303842 
    6000    1.0705799  0.059309918    1.0408161  -0.56384714 
    6100    1.0767838   0.05151376    1.0580805  -0.55588169 
    6200     1.096735  0.056246732    1.0877982  -0.55606822 
    6300    1.1215436  0.061980044    1.1140185  -0.56703293 
    6400    1.1246118  0.056887765    1.1217949  -0.56385548 
    6500    1.1152283  0.057704171    1.1094974  -0.56208826 
    6600    1.0933402  0.057736417    1.0800687  -0.55870946 
    6700    1.0727203  0.060003572    1.0430427   -0.5648288 
    6800    1.0545642  0.053869477    1.0171766  -0.56348121 
    6900     1.067856  0.055987917    1.0195417  -0.58103889 
    7000    1.0847493  0.054673561    1.0663586  -0.55954287 
    7100    1.1251721  0.062789726    1.1370077  -0.54948246 
    7200    1.1401384   0.05911457    1.1526326   -0.5562901 
    7300    1.1247609  0.061382644    1.1374959  -0.54837788 
    7400     1.117765  0.057662811     1.104139  -0.57124887 
    7500     1.099263  0.058771289    1.0667572  -0.58089853 
    7600    1.0887062  0.057547442    1.0404665  -0.59136596 
    7700    1.0741362  0.056038008    1.0273197  -0.58267416 
    7800     1.071085  0.050309333      1.03236  -0.57306042 
    7900    1.0832117  0.056976698    1.0605713  -0.56302552 
    8000    1.1161769  0.057848345    1.1013284  -0.57167901 
    8100    1.1268799  0.061818315    1.1244672  -0.56458273 
    8200    1.1251713  0.059390729    1.1226336  -0.56385536 
    8300    1.1069366  0.054916778    1.1097389   -0.5494186 
    8400    1.0996217  0.058278135    1.1010629  -0.54713043 
    8500    1.1139487  0.054356198    1.0952889  -0.57437878 
    8600    1.1155647  0.057404707    1.0819226  -0.59016718 
    8700    1.0981094  0.052206927    1.0620208  -0.58390575 
    8800    1.0972972  0.050164609    1.0442256  -0.60048356 
    8900    1.0817356  0.057826688    1.0302269   -0.5911574 
    9000    1.0751492   0.05129941    1.0258503   -0.5856618 
    9100    1.0975283  0.053546812    1.0416753  -0.60338018 
    9200    1.1175416  0.057159456    1.0859838  -0.58906911 
    9300     1.141902  0.063343608    1.1237478  -0.58781824 
    9400    1.1299628  0.059373498    1.1274743  -0.56619649 
    9500    1.1092373   0.05847733    1.1062448  -0.55636113 
    9600    1.0948749  0.052798646     1.074138  -0.56694049 
    9700    1.0810927  0.057813164    1.0471243  -0.57329637 
    9800    1.0660198   0.05116719    1.0348254  -0.56300285 
    9900    1.0769157  0.056471589    1.0486695  -0.56549035 
   10000    1.1240769  0.054716191    1.1069635  -0.57788497 
   10100    1.1648408  0.055539814    1.1615632  -0.58438525 
   10200    1.1547466  0.061781381    1.1567829   -0.5740357 
   10300    1.1310073  0.066441732    1.1221179  -0.57311851 
   10400    1.1081256  0.056000565    1.0837637  -0.57717589 
   10500    1.0953367  0.053598206     1.057566  -0.58420471 
   10600    1.0737657   0.04961479    1.0473805  -0.56205791 
   10700      1.07535  0.055207781    1.0571793  -0.55463388 
   10800    1.1088114  0.060166761     1.083231  -0.57873647 
   10900    1.1273445  0.059386878    1.1083535  -0.58139276 
   11000    1.1356847  0.059575033    1.1137466  -0.58850048 
   11100    1.1115326  0.056689677    1.0855419  -0.58050434 
   11200    1.0732775  0.053473784    1.0232078  -0.58549893 
   11300    1.0666695  0.055524587   0.99116694  -0.60763519 
   11400    1.0610539  0.051089759   0.99524963  -0.59513544 
   11500    1.0748044   0.05448065    1.0205202  -0.59047512 
   11600    1.0877909  0.053626018    1.0515891  -0.57887128 
   11700    1.0934296  0.055234319    1.0802715  -0.55864063 
   11800    1.1204611   0.05254425    1.1003568  -0.57907215 
   11900    1.1103213  0.054770031    1.1073482  -0.55688244 
   12000    1.1211278   0.05855267     1.104547  -0.57588121 
   12100     1.106419  0.052994049    1.0883803  -0.57000127 
   12200    1.0851372  0.054013199    1.0658764  -0.56060645 
   12300    1.0747362  0.057470267     1.041544  -0.56934909 
   12400    1.0439461  0.057273493    1.0132093  -0.55153345 
   12500    1.0501948  0.051763762    1.0046022  -0.56950644 
   12600    1.0700272  0.056991371    1.0374157  -0.56641924 
   12700    1.1178799  0.055438668    1.0908739   -0.5846862 
   12800    1.1290141   0.06085134    1.1172767  -0.57497197 
   12900    1.1203422  0.063193996    1.1148691  -0.56438161 
   13000    1.0958433  0.060506913    1.0960573  -0.54647263 
   13100    1.0833539  0.051358629    1.0761127  -0.54769726 
   13200    1.0844115  0.056031436    1.0649211  -0.56047398 
   13300    1.0750723  0.059545253    1.0650639  -0.54633286 
   13400    1.0941452  0.055964074    1.0870657  -0.55291903 
   13500    1.1508141  0.054011264    1.1351859  -0.58973823 
   13600    1.1522759  0.068761284    1.1593379  -0.56777742 
   13700    1.1367113  0.054019212    1.1397124  -0.56407341 
   13800    1.1020279  0.055871819    1.0952285   -0.5565713 
   13900    1.0954207   0.05830746    1.0621414  -0.57975508 
   14000     1.080365  0.061063692    1.0488038  -0.57052626 
   14100    1.0729764  0.051905967    1.0505176  -0.55773775 
   14200    1.0992991  0.057233579    1.0668588  -0.58085097 
   14300    1.1163506  0.055717332    1.0827807  -0.59048718 
   14400    1.1020611  0.057343862    1.0892485  -0.56260122 
   14500    1.1037138  0.065325329    1.0918325  -0.56249429 
   14600    1.1121838  0.052773057    1.0883007  -0.57872164 
   14700    1.0979731   0.05098536    1.0688968  -0.57682546 
   14800     1.075264  0.055430237    1.0386586  -0.57302566 
   14900    1.0613137  0.049991676    1.0203101  -0.57046446 
   15000    1.0659554  0.053075317     1.032138  -0.56559375 
   15100    1.1050383  0.060556045    1.0722834  -0.58402875 
   15200    1.1323396  0.059326262    1.1056365  -0.59159675 
   15300    1.1219056  0.055554743      1.11359  -0.56800405 
   15400    1.1168213  0.059190852    1.1045117  -0.56946165 
   15500     1.103281  0.055963811    1.0810153  -0.57266293 
   15600     1.092245  0.055294939    1.0461832   -0.5909534 
   15700     1.061621  0.048961132    1.0137031  -0.57753192 
   15800    1.0592417  0.048908111    1.0058209  -0.58184798 
   15900    1.0925505  0.055975481    1.0432999  -0.59429452 
   16000     1.133803  0.055037295    1.1176498   -0.5817769 
   16100    1.1366658  0.067099023    1.1396734  -0.56404435 
   16200    1.1249616   0.05095461    1.1275623  -0.55861225 
   16300    1.1173819  0.061948668    1.0990717   -0.5757419 
   16400    1.0830835  0.054044681    1.0657045  -0.55770021 
   16500    1.0691691  0.050508827    1.0487233   -0.5538254 
   16600    1.0721573  0.050854233    1.0566247  -0.55040308 
   16700     1.093472   0.05545563    1.0880186   -0.5509571 
   16800     1.126751  0.061729981    1.1231221  -0.56573457 
   16900    1.1255683  0.056693807    1.1350812  -0.55200275 
   17000    1.1259993  0.059794111    1.1282111  -0.55951882 
   17100    1.1058274  0.051018339    1.1161303  -0.54136448 
   17200    1.1085777  0.053093948    1.1094199  -0.55219738 
   17300     1.111779  0.058347993     1.102102  -0.56431357 
   17400    1.0858421  0.058795164    1.0906387  -0.53690076 
   17500     1.074234  0.060094309    1.0887074   -0.5214329 
   17600    1.0933823  0.057813777     1.103168  -0.53567316 
   17700    1.1185989  0.063295663    1.1327101  -0.54392762 
   17800    1.1459161  0.062696582    1.1663075  -0.55127527 
   17900    1.1610236  0.057824928    1.1779557  -0.56227121 
   18000    1.1105172  0.054991602     1.145527  -0.51899728 
   18100    1.0695771  0.060026786    1.0911065  -0.51205371 
   18200    1.0657276  0.053262767    1.0680356  -0.52935479 
   18300    1.0743234  0.055066513    1.0744002   -0.5358742 
   18400    1.0998448   0.05629866    1.0957316   -0.5527961 
   18500    1.1017504  0.062851972    1.1159084  -0.53547564 
   18600    1.1115795  0.054671089    1.1291395  -0.53697708 
   18700     1.117031  0.055350353    1.1361204  -0.53816728 
   18800    1.1169107  0.066837932     1.132115  -0.54199236 
   18900    1.0847161  0.057832408    1.0902283  -0.53562346 
   19000    1.0541121  0.054183731    1.0385203  -0.54145983 
   19100    1.0643345  0.058921472    1.0227725  -0.57252974 
   19200    1.0760173  0.051928852    1.0324046  -0.58040866 
   19300     1.094552  0.056837303    1.0607095  -0.57988492 
   19400    1.1186101  0.056028489    1.0942267  -0.58242781 
   19500     1.116207  0.058142767    1.1142615  -0.55879102 
   19600    1.1165379  0.057411409    1.1196721  -0.55387639 
   19700     1.117848  0.056293356    1.1108017  -0.56471052 
   19800    1.0947144  0.054494689    1.0735396  -0.56729822 
   19900      1.04362  0.053416078    1.0135572  -0.55069678 
   20000    1.0419927  0.051808944   0.99674673  -0.56506807 
   20100    1.0507138  0.055090374    1.0213128  -0.55357375 
   20200    1.0705133   0.05532563    1.0592768  -0.54528671 
   20300     1.084242  0.059345996    1.0884714  -0.53666967 
   20400    1.1076663  0.059431536    1.1091922   -0.5510589 
   20500     1.122686  0.055663506    1.1202949  -0.56246889 
   20600    1.1174455  0.062328765    1.1178555  -0.55705343 
   20700    1.0942006  0.062300727     1.101702  -0.53836566 
   20800    1.0937544  0.055804806     1.077198  -0.56220098 
   20900     1.077751  0.053337293    1.0509093  -0.56450256 
   21000     1.065426  0.054125733    1.0336543  -0.56328399 
   21100    1.0798949  0.050180495    1.0367634   -0.5818619 
   21200    1.1089974   0.06025517    1.0716618  -0.59058456 
   21300    1.1216562  0.053757204    1.1186265  -0.56259373 
   21400    1.1404725  0.055005721    1.1433103  -0.56611319 
   21500    1.1239736  0.060654439    1.1405453  -0.54414838 
   21600    1.1190628  0.057399595    1.1172302  -0.56010282 
   21700    1.0988216  0.061472962     1.075287  -0.57170706 
   21800    1.0781407  0.050955937    1.0411422  -0.57485383 
   21900    1.0596146  0.055708461    1.0382818  -0.54994585 
   22000    1.0788883   0.05482572    1.0549315  -0.56218509 
   22100    1.1003616  0.061957098    1.0744659  -0.57483653 
   22200     1.098608  0.059597547    1.0872509  -0.55942301 
   22300    1.1002442  0.056326355    1.0966174  -0.55250897 
   22400    1.1072078  0.057753698     1.105275  -0.55428887 
   22500     1.109892  0.056142483    1.1141513  -0.54943589 
   22600    1.1181384  0.055653751    1.1198905   -0.5560571 
   22700    1.1155804   0.05993781    1.1125851  -0.55952827 
   22800    1.0968354  0.055527544    1.0833273  -0.56068958 
   22900    1.0786073  0.057448825    1.0487982  -0.56789726 
   23000    1.0735731  0.056745571    1.0288704  -0.58027937 
   23100    1.0659929  0.048293714    1.0282312  -0.56955682 
   23200    1.0701979  0.059016206    1.0546662  -0.54942463 
   23300    1.1185076  0.053366817    1.1023925  -0.57410831 
   23400    1.1372151  0.061773613    1.1279931  -0.57654789 
   23500    1.1234381  0.048993953    1.1234639  -0.56042714 
   23600    1.1145795  0.061423929    1.1076028   -0.5630104 
   23700    1.1138376   0.06095977    1.0868179   -0.5826833 
   23800    1.0885968  0.060275191    1.0666454  -0.56502307 
   23900    1.0855459  0.056586601    1.0565287  -0.57056684 
   24000    1.0954419  0.052630146    1.0574357  -0.58449262 
   24100    1.1010493   0.04841509    1.0622907  -0.58804249 
   24200    1.0944263  0.059301391     1.068253  -0.57215316 
   24300    1.0973975  0.056676265    1.0758962   -0.5689633 
   24400    1.0986657  0.054961595    1.0852038   -0.5615566 
   24500    1.1137329  0.054053879    1.0931415  -0.57620274 
   24600    1.1019985  0.058659218     1.095875  -0.55588081 
   24700    1.1106209  0.058455346    1.0932984  -0.57138133 
   24800    1.0966085  0.052763992    1.0686569  -0.57502007 
   24900    1.0522241  0.054400187    1.0174156  -0.55973474 
   25000    1.0503859  0.057427926   0.99590174  -0.57849341 
   25100    1.0601782  0.052225896    1.0098275  -0.57924497 
   25200    1.0806312  0.061186691    1.0520758  -0.56765311 
   25300    1.1061705  0.049779113    1.0950671  -0.56294208 
   25400    1.1137424  0.054962391    1.1236016  -0.54575673 
   25500    1.1324494  0.058342679    1.1352393  -0.56215853 
   25600    1.1312023  0.055859729    1.1244882  -0.57104038 
   25700    1.1073858  0.057565506    1.0912426  -0.56858802 
   25800    1.0767307  0.054333857    1.0552843  -0.55859824 
   25900    1.0573323  0.052113763    1.0427484  -0.54205848 
   26000    1.0808475  0.058720231    1.0576416  -0.56241153 
   26100    1.0968791  0.057956607    1.0834789  -0.56060362 
   26200    1.1089152  0.062323966    1.0993872   -0.5627359 
   26300    1.0974761  0.058923746    1.1023176  -0.54265973 
   26400    1.0929749  0.059418768     1.103617  -0.53461362 
   26500    1.0884739  0.064487696    1.1062816  -0.52520264 
   26600    1.0958777  0.059571752    1.1111435  -0.53143809 
   26700    1.1014504  0.063149328    1.1166574  -0.53427688 
   26800    1.1185619  0.057985598    1.1161561  -0.56042623 
   26900    1.1090676  0.053317951    1.1006019  -0.56174957 
   27000    1.0927048  0.060125715    1.0600889   -0.5777369 
   27100    1.0651656  0.050281533    1.0179693  -0.57857861 
   27200      1.05407  0.048279597    1.0083374  -0.57157971 
   27300    1.0626184  0.061050164    1.0333647   -0.5593654 
   27400    1.0945288  0.047710412    1.0784908   -0.5620689 
   27500    1.1243753  0.053045167    1.1067475  -0.57854827 
   27600    1.1181992   0.06204089    1.1086232  -0.56741534 
   27700    1.1161326  0.053849674    1.0950931  -0.57784807 
   27800    1.1035179  0.056261228    1.0745058   -0.5795274 
   27900    1.0748529  0.064436714    1.0545551  -0.55651289 
   28000    1.0745405  0.050970126    1.0444165  -0.56618337 
   28100    1.0792822  0.056374825    1.0533036  -0.56440339 
   28200    1.1171263  0.058412065    1.0956021  -0.57882838 
   28300    1.1606099  0.060499981    1.1490106  -0.59059632 
   28400    1.1605894  0.063706875    1.1543361  -0.58524007 
   28500    1.1164992  0.066293493    1.1187584  -0.55473215 
   28600    1.0961392  0.056371037    1.0857741  -0.55719946 
