run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
    5400   0.98586933 -0.086069799   -2.3686056   -3.8462986 
    5500   0.97089898 0.0016215443   -2.3565776   -3.8118319 
    5600    1.0003698 -0.026948435   -2.3212894   -3.8207167 
    5700    1.0286404 -0.059841195    -2.281024   -3.8228253 
    5800    1.0272638 -0.032456208   -2.2648147   -3.8045527 
    5900    1.0342093 -0.046716759   -2.2743645   -3.8245129 
    6000    1.0118389 -0.029713221   -2.3123352   -3.8289533 
    6100   0.96765618   0.13929503   -2.3480158   -3.7984096 
    6200   0.99745579 -0.086628475   -2.3612527   -3.8563123 
    6300   0.99367951 -0.068013067   -2.3632991   -3.8526985 
    6400     1.020005  -0.13852082   -2.3616058   -3.8904638 
    6500   0.99958934  -0.17005169   -2.3626069   -3.8608644 
    6600   0.99652259  -0.14137182   -2.3590446   -3.8527055 
    6700   0.99074605 -0.053961853   -2.3433484    -3.828351 
    6800    1.0262734 -0.060116769   -2.3034327   -3.8416861 
    6900    1.0288732   0.05047651   -2.2658507   -3.8080011 
    7000    1.0553746  0.093751931   -2.2567855   -3.8386579 
    7100    1.0325818  0.070129561   -2.2892571   -3.8369661 
    7200    1.0234023  -0.12369806    -2.334886   -3.8688361 
    7300    0.9716623 -0.071355728    -2.354166   -3.8105644 
    7400   0.98485951 -0.083348451    -2.353304   -3.8294833 
    7500   0.98560168  -0.01225501   -2.3463111   -3.8236028 
    7600   0.99960753 -0.019932335   -2.3415824   -3.8398672 
    7700    1.0044257 -0.043485624   -2.3341464   -3.8396529 
    7800   0.99552892  0.018642106    -2.323183   -3.8153545 
    7900    1.0257128 -0.086252244   -2.3118213   -3.8492346 
    8000    1.0232238  0.033825648   -2.2999035   -3.8335861 
    8100    1.0316131  0.018982771   -2.2948326   -3.8410896 
    8200     1.015675   0.08302262    -2.315797   -3.8381649 
    8300   0.99830166  0.064894515   -2.3609087   -3.8572362 
    8400   0.98760341 -0.096292658   -2.3977044   -3.8779965 
    8500   0.97671053  -0.15881128   -2.4117254   -3.8756905 
    8600   0.98810532  -0.13034745   -2.3999416    -3.880986 
    8700   0.98562255 -0.025146208   -2.3727755   -3.8500986 
    8800      1.01764 -0.059756043   -2.3425875   -3.8679006 
    8900    1.0298121  0.042761162    -2.326226   -3.8697836 
    9000    1.0115218  0.019868683   -2.3287498   -3.8448926 
    9100    1.0171128 -0.062081903   -2.3379456   -3.8624685 
    9200   0.99733181 -0.037008469   -2.3506896   -3.8455634 
    9300    1.0090697  -0.11378678   -2.3592037   -3.8716711 
    9400    1.0018137 0.0087477088   -2.3625982   -3.8641898 
    9500    1.0036483  0.017647302   -2.3648714   -3.8692128 
    9600    1.0090061   -0.1378308   -2.3676408   -3.8800128 
    9700   0.98900147 -0.016340659   -2.3685984    -3.850986 
    9800     0.983032  0.047825996   -2.3641408   -3.8375809 
    9900    1.0150161  -0.16540561   -2.3592354   -3.8806157 
   10000   0.99604162  -0.12406856   -2.3562906   -3.8492305 
   10100   0.99286253  -0.11947452   -2.3506544   -3.8388293 
   10200   0.99475286 -0.074524513   -2.3329201   -3.8239283 
   10300    1.0417028  -0.20273715   -2.2970541   -3.8584343 
   10400    1.0643478 -0.022912295   -2.2584336   -3.8537557 
   10500    1.0440249  0.064085768   -2.2463791     -3.81124 
   10600    1.0145329  0.065040956   -2.2808083   -3.8014643 
   10700   0.97312051  0.085125207   -2.3476298   -3.8062139 
   10800   0.97554333 -0.073107411   -2.3714546   -3.8336702 
   10900   0.99493341  -0.17188001   -2.3700711     -3.86135 
   11000    1.0118678  -0.13186619    -2.359079   -3.8757404 
   11100   0.99591569 -0.088902063   -2.3413373   -3.8340885 
   11200     1.005863 -0.0058663631    -2.320884    -3.828545 
   11300    1.0009054    0.1844872    -2.304983   -3.8052131 
   11400    1.0142117  0.071491065   -2.2987982   -3.8189728 
   11500    1.0047327   0.03218768   -2.3088557   -3.8148224 
   11600     0.996346  -0.12176234   -2.3423003   -3.8356964 
   11700   0.98148927  -0.11471318   -2.3831971   -3.8543249 
   11800   0.96985556 0.0012161544    -2.401434   -3.8551243 
   11900   0.98414231 -0.051943648   -2.4004194   -3.8755237 
   12000   0.98241887  0.031032897   -2.3879104   -3.8604315 
   12100    1.0048271 -0.018725298   -2.3615727   -3.8676809 
   12200    1.0239924  0.035121063   -2.3191233   -3.8539579 
   12300    1.0310447   0.10621883   -2.2833227   -3.8287277 
   12400    1.0481103  0.063863461   -2.2752975   -3.8462818 
   12500    1.0370919 -0.024224127   -2.2946529   -3.8491219 
   12600    1.0088753  -0.10029036   -2.3325525   -3.8447285 
   12700   0.97890128  0.038914033   -2.3689743   -3.8362231 
   12800   0.99070147   -0.1232995   -2.3797476   -3.8646834 
   12900   0.98780908 -0.059831048   -2.3764376    -3.857038 
   13000    0.9886643  -0.14489406   -2.3651786   -3.8470609 
   13100    1.0088119  -0.13591257   -2.3429498   -3.8550309 
   13200    1.0287138  -0.12334469   -2.3226654   -3.8645767 
   13300   0.99565939   0.09588613   -2.3156653   -3.8080323 
   13400    1.0317143  -0.11225715   -2.3119744   -3.8583832 
   13500    1.0126393   0.03293952   -2.3182826   -3.8361004 
   13600   0.97181927 -0.025050266   -2.3440271   -3.8006608 
   13700   0.96368713  -0.16292175   -2.3729138   -3.8173585 
   13800   0.95079095  -0.04949372   -2.3812364   -3.8063513 
   13900   0.98159559 -0.065718438   -2.3559334   -3.8272206 
   14000    1.0058912 -0.050082425   -2.3059006   -3.8136038 
   14100    1.0148181  0.028434458   -2.2758086   -3.7968921 
   14200    1.0482032 -0.079945213   -2.2736819   -3.8448054 
   14300    1.0074368 0.00028087823   -2.2909459   -3.8009658 
   14400    1.0050504  0.043979209   -2.3170172   -3.8234602 
   14500   0.99183102 -0.032926644   -2.3411786   -3.8278073 
   14600   0.99659457  -0.12864554   -2.3527932   -3.8465619 
   14700   0.97249746  0.013983074   -2.3568392   -3.8144894 
   14800    0.9803018  0.023494507   -2.3518595   -3.8212074 
   14900   0.97918866  0.068432625   -2.3377098   -3.8053893 
   15000    1.0066957  0.022711489   -2.3129736   -3.8218827 
   15100    1.0473408 -0.00055652469   -2.2672431   -3.8370739 
   15200     1.060632  0.062314607   -2.2211028   -3.8108555 
   15300    1.0307702   0.15210941   -2.2206805   -3.7656742 
   15400    1.0256059   0.14999413   -2.2613861   -3.7986392 
   15500    1.0102887 -0.052038197   -2.3067714   -3.8210659 
   15600   0.99705744 -0.012272486   -2.3254106   -3.8198731 
   15700    1.0159417 -0.083651969   -2.3378935   -3.8606612 
   15800    1.0000482 -0.023330235   -2.3551281   -3.8540734 
   15900    1.0069872 -0.096831571   -2.3725325   -3.8818785 
   16000     1.000856  -0.12105998   -2.3901284   -3.8902845 
   16100   0.97722822 -0.090791161   -2.4034528   -3.8681939 
   16200   0.96522585 -0.051241855   -2.4004239   -3.8471749 
   16300   0.99894904  -0.10593335   -2.3757491   -3.8730468 
   16400    1.0015558    0.1122431   -2.3352581    -3.836463 
   16500    1.0342369 -0.051923245   -2.2975176   -3.8477074 
   16600    1.0121195 -0.0042645935   -2.2882131   -3.8052518 
   16700     1.030462  -0.14426798   -2.2970699   -3.8416016 
   16800   0.99765877  0.031515826   -2.3144626   -3.8098264 
   16900   0.99893925 -0.039578795   -2.3314094   -3.8286925 
   17000     1.009666  -0.14096732   -2.3442834   -3.8576445 
   17100   0.98814799 -0.020445385    -2.349771   -3.8308794 
   17200   0.99754028 -0.021684016   -2.3496896   -3.8448758 
   17300    1.0132358  -0.16636177   -2.3467582     -3.86547 
   17400    1.0069407 -0.061916319   -2.3437812   -3.8530574 
   17500    1.0123751 -0.017250368   -2.3429107   -3.8603324 
   17600   0.99117296  0.015573844   -2.3457313   -3.8313737 
   17700   0.97569105  0.043555939   -2.3530552   -3.8154922 
   17800   0.98008406 -0.036149472   -2.3603947   -3.8294163 
   17900   0.97594795 -0.055339409   -2.3628733   -3.8256954 
   18000    1.0087239  -0.21589784   -2.3558143   -3.8677633 
   18100   0.98877013  -0.10921689   -2.3417716   -3.8238125 
   18200   0.99448938  0.021673436   -2.3190602   -3.8096735 
   18300    1.0244099 -0.014837603   -2.2976166    -3.833077 
   18400    1.0015668   0.12436291   -2.2915506   -3.7927721 
   18500    1.0080053  0.058569088   -2.3045535   -3.8154255 
   18600   0.98642858 -0.051285864   -2.3361141   -3.8146453 
   18700   0.98157202  -0.18085085   -2.3703626   -3.8416144 
   18800   0.98332811  -0.11016291   -2.3880457   -3.8619297 
   18900   0.98465274  -0.06130894   -2.3956712   -3.8715407 
   19000   0.99235409 -0.099954977    -2.390255   -3.8776678 
   19100    1.0106413 -0.0077722007   -2.3544181    -3.869241 
   19200     1.017561  0.048352218    -2.305085   -3.8302797 
   19300    1.0348093 -0.037441691   -2.2819957   -3.8330434 
   19400    1.0369099  0.061667115   -2.2802073   -3.8344036 
   19500    1.0220851 -0.036141657   -2.3005622   -3.8325381 
   19600    1.0311728  -0.12474812   -2.3388437   -3.8844408 
   19700   0.98302788  0.043009892   -2.3715662   -3.8450002 
   19800   0.99788509   -0.1073388   -2.3830156   -3.8787187 
   19900   0.98278875 -0.094948779   -2.3820143   -3.8550898 
   20000   0.97919883 -0.0064759135   -2.3703527   -3.8380474 
   20100    1.0115122  -0.07274049   -2.3526815   -3.8688098 
   20200    1.0156131   0.12622332   -2.3445285   -3.8668036 
   20300    1.0241755 -0.038671959   -2.3542342   -3.8893432 
   20400   0.99601533  0.023737619    -2.386605   -3.8795055 
   20500    0.9682143  -0.13213658   -2.4358095   -3.8870398 
   20600   0.95217611  -0.27935956   -2.4602481   -3.8874392 
   20700   0.94463087  -0.11913461   -2.4470415   -3.8629233 
   20800    0.9670587 -0.088313439   -2.4172251   -3.8667233 
   20900   0.98518538 -0.026540752   -2.3952196   -3.8718874 
   21000   0.99931898 -0.010072487   -2.3748147    -3.872667 
   21100    1.0107548 -0.095770694   -2.3567368     -3.87173 
   21200    1.0005805 -0.0092712839   -2.3432801   -3.8430232 
   21300    1.0173222 -0.050258708   -2.3352946   -3.8601314 
   21400   0.99109883  0.073039021   -2.3278415   -3.8133728 
   21500    1.0104376 -0.087880218   -2.3181275   -3.8326451 
   21600   0.99108451 0.0085767494   -2.3126703   -3.7981802 
   21700     1.010031  -0.14655924   -2.3019609   -3.8158691 
   21800    1.0071559 -0.043516063   -2.2838741    -3.793473 
   21900    1.0279706 -0.039702475   -2.2643746    -3.805172 
   22000    1.0337823 -0.028842589   -2.2630364   -3.8125447 
   22100    1.0176325 -0.045768207   -2.2938303   -3.8191321 
   22200   0.98383793 -0.051292262   -2.3409774   -3.8156256 
   22300   0.98444441  -0.12298332   -2.3647004   -3.8402576 
   22400   0.96801632  0.014139578   -2.3672145   -3.8181481 
   22500   0.98163333 -0.005905539   -2.3606581   -3.8320018 
   22600     1.015262 -0.089552564   -2.3490601   -3.8708089 
   22700   0.98035229   0.13741147    -2.335764   -3.8051876 
   22800    1.0206685  -0.07927389   -2.3216079   -3.8514605 
   22900    1.0229504  -0.10051921   -2.3102269   -3.8434997 
   23000    1.0221562  0.048141093   -2.3088218   -3.8409041 
   23100    1.0192416 -0.027779795   -2.3232906   -3.8510043 
   23200    1.0189563 -0.079844495   -2.3562129    -3.883499 
   23300    1.0126032  -0.20514314    -2.392154   -3.9099176 
   23400    0.9709601 -0.037122573   -2.4132345   -3.8685804 
   23500   0.97771077   -0.1037797   -2.4143926    -3.879857 
   23600   0.99224919 -0.085253199   -2.3937375   -3.8809931 
   23700    1.0038225 -0.074338312   -2.3586258   -3.8632283 
   23800    1.0342905  -0.09978488   -2.3349209    -3.885191 
   23900    1.0218984  0.007933452   -2.3324296   -3.8641255 
   24000    1.0041924 -0.023890172   -2.3413961    -3.846553 
   24100    1.0119496   -0.1421654   -2.3513543   -3.8681382 
   24200   0.98958646  -0.13702815   -2.3569972   -3.8402617 
   24300    1.0097141  -0.14363358    -2.357881   -3.8713142 
   24400    0.9913746 -0.070803963   -2.3533568   -3.8393014 
   24500   0.98917106 -0.091433897   -2.3439818   -3.8266236 
   24600   0.98860659 -0.022912102   -2.3321366   -3.8139323 
   24700    1.0224289  -0.11753507   -2.3192649    -3.851756 
   24800    1.0097794 -0.070718617   -2.3146708   -3.8282019 
   24900    1.0116112  -0.10162739   -2.3140189   -3.8302957 
   25000    1.0153289 -0.099607361   -2.3221355   -3.8439846 
   25100    1.0129979  -0.22158137   -2.3418607    -3.860216 
   25200   0.98982976  -0.20781941    -2.361862   -3.8454911 
   25300   0.97242911  -0.15337291   -2.3696493   -3.8271971 
   25400   0.99517597  -0.15313517   -2.3581452   -3.8497876 
   25500     1.003228 -0.096232857   -2.3295263   -3.8332377 
   25600    1.0317786 -0.007621481   -2.2995387   -3.8460439 
   25700    1.0388766 -0.093552664   -2.2810587   -3.8382028 
   25800    1.0270531 0.0058516272   -2.2824785   -3.8219007 
   25900    1.0202472 -0.038653901   -2.3085854   -3.8378064 
   26000   0.98622145  -0.10424602   -2.3628415   -3.8410623 
   26100   0.97884871  -0.11345125   -2.3937872   -3.8609571 
   26200   0.95352217 -0.050809591   -2.3911498   -3.8203584 
   26300    1.0005267  -0.21224639   -2.3713537   -3.8710163 
   26400   0.98820985 -0.021197827   -2.3502406   -3.8314417 
   26500    1.0167842  -0.11210017    -2.328995   -3.8530253 
   26600    1.0077765  0.020957342   -2.3158296   -3.8263586 
   26700    1.0542467  -0.15506803   -2.3108339   -3.8910158 
   26800   0.99377346    0.0612015   -2.3261813   -3.8157215 
   26900     1.009571  -0.10956792   -2.3596958   -3.8729146 
   27000   0.97003555  -0.20214043   -2.4045988   -3.8585589 
   27100   0.94050786  -0.19580892   -2.4237987   -3.8335006 
   27200   0.96666296  -0.16560305   -2.4104902   -3.8593952 
   27300   0.98395536  -0.11283627   -2.3887449    -3.863569 
   27400    1.0045134  -0.13959018   -2.3747665   -3.8804046 
   27500   0.99655802 -0.094513929   -2.3598132   -3.8535271 
   27600   0.99665795 -0.037636983   -2.3462217   -3.8400854 
   27700    1.0131733  0.020875009   -2.3291423   -3.8477605 
   27800    1.0057592   0.13224487   -2.3168795   -3.8243849 
   27900    1.0096982 0.0056280521   -2.3119429   -3.8253524 
   28000    1.0308952 -0.086878784   -2.3162007   -3.8613818 
   28100   0.98933161  0.033631939   -2.3430379   -3.8259203 
   28200   0.99112953 -0.052497473   -2.3869027     -3.87248 
   28300   0.98209196  -0.08522007   -2.4184475   -3.8904786 
   28400   0.97527642 -0.097349646   -2.4289113   -3.8907268 
   28500   0.96812386 -0.044422112   -2.4152386   -3.8663333 
   28600   0.98046558 -0.065468786   -2.3830687   -3.8526621 
   28700   0.99562496 0.0084730566   -2.3527787   -3.8450941 
   28800   0.99477845 -0.049497244   -2.3387976   -3.8298441 
   28900   0.97825755 -0.0048245625   -2.3289666   -3.7952504 
   29000    1.0000102  0.033824016   -2.3185996   -3.8174879 
   29100    1.0149259 -0.040813203   -2.3158501   -3.8370952 
   29200    1.0065576  0.093812136    -2.316923    -3.825625 
   29300   0.98995176  0.015307226   -2.3186592   -3.8024712 
   29400    1.0086928  -0.12704795   -2.3300723   -3.8419747 
   29500   0.99606256  -0.20626864   -2.3562469   -3.8492182 
   29600   0.96338243 -0.086782027    -2.384275    -3.828263 
   29700   0.97561222  -0.15592435   -2.3967892    -3.859108 
   29800   0.98112032  -0.19895372   -2.3889424   -3.8595172 
   29900   0.97535195   0.04390771   -2.3551464   -3.8170751 
   30000   0.99985133  0.090370104   -2.3113772   -3.8100274 
   30100    1.0330041 0.00045351405   -2.2920167   -3.8403587 
   30200    1.0332736 -0.075722634   -2.2927924   -3.8415382 
   30300    1.0236924 -0.052388895   -2.3073207   -3.8417056 
   30400    1.0169328 -0.083273061   -2.3307607   -3.8550139 
   30500    1.0048008 -0.075552221   -2.3502645   -3.8563333 
   30600   0.99617449  -0.16333318   -2.3620576   -3.8551967 
   30700   0.99093849  -0.13175296    -2.362159     -3.84745 
   30800   0.97852144 -0.032189626   -2.3509542   -3.8176336 
   30900    1.0118563  -0.11146023   -2.3335165   -3.8501606 
   31000    1.0089232 -0.004235806   -2.3269305   -3.8391782 
   31100   0.99879341  0.008671157   -2.3278326   -3.8248971 
   31200    1.0258352 -0.051017462   -2.3336761   -3.8712728 
   31300   0.99146773  0.030414927   -2.3483351   -3.8344193 
   31400    1.0171039  -0.14339459   -2.3676112   -3.8921208 
   31500   0.98746447  -0.14799852   -2.3900899   -3.8701738 
   31600   0.96042136 -0.065132293   -2.4069332   -3.8464828 
   31700   0.98569247  -0.13222248   -2.4107576   -3.8881855 
   31800   0.98904322 -0.070004298   -2.3918133   -3.8742635 
   31900    1.0088977 -0.038962927   -2.3461019   -3.8583114 
   32000   0.99983381  0.026989047   -2.3112962   -3.8099202 
   32100      1.02519 -0.041067583   -2.2893764   -3.8260061 
   32200    1.0287778 -0.075322917    -2.288071   -3.8300783 
   32300    0.9995727  0.038862076   -2.3117789   -3.8100114 
   32400    1.0026901   -0.1459283   -2.3484276   -3.8513328 
   32500   0.98193448 -0.095674614   -2.3734726   -3.8452677 
   32600   0.97603596  -0.14056824    -2.378983   -3.8419369 
   32700   0.97991016   0.01093511   -2.3710712   -3.8398321 
   32800     1.014859  -0.17525771   -2.3547257   -3.8758705 
   32900    1.0171748  -0.10623077   -2.3326033   -3.8572193 
   33000    1.0242135  0.074611211   -2.2974889   -3.8326549 
   33100    1.0630352  0.079622442   -2.2499856   -3.8433404 
   33200    1.0471916   0.10006079   -2.2340695   -3.8036767 
   33300    1.0151892   0.12462385   -2.2691925   -3.7908322 
   33400    1.0042244  -0.11514753   -2.3244204   -3.8296253 
   33500   0.98236614 -0.025837509   -2.3459159    -3.818358 
   33600   0.97887787 -0.071087266   -2.3508293   -3.8180429 
   33700   0.99565507 -0.067629303   -2.3488063   -3.8411668 
   33800   0.99516324  0.026773475   -2.3449712   -3.8365945 
   33900   0.97737569  -0.00403814   -2.3412317   -3.8061938 
   34000    1.0062983 -0.063265002   -2.3318888   -3.8402022 
   34100     1.033121  -0.14679073   -2.3177888    -3.866306 
   34200    1.0377785 -0.056844509   -2.3121351   -3.8676332 
   34300    1.0053877  0.026060937   -2.3373203   -3.8442689 
   34400    1.0042226  -0.15158413   -2.3806324   -3.8858345 
   34500    0.9889515  -0.23028897   -2.4041005   -3.8864133 
   34600   0.97078169  -0.15350292   -2.4063801   -3.8614586 
   34700   0.97221827  -0.14420799   -2.3886965   -3.8459282 
   34800   0.98833279 -0.029277009   -2.3486371   -3.8300225 
   34900    1.0216158  -0.15619468   -2.3202742   -3.8515467 
   35000    1.0378503   -0.1010754    -2.312347   -3.8679528 
   35100    1.0152725 -0.052895867   -2.3185143   -3.8402789 
   35200   0.98239751 0.0081569012   -2.3306371   -3.8031262 
   35300   0.99310368 -0.068473948   -2.3425839   -3.8311202 
   35400   0.98404291  -0.12394089   -2.3555338   -3.8304891 
   35500   0.96625261  -0.10252019   -2.3636854   -3.8119754 
   35600   0.98174328  -0.13011876   -2.3530462   -3.8245548 
   35700    1.0008658  0.042016258   -2.3099046   -3.8100754 
   35800    1.0337143  0.095407033   -2.2674089   -3.8168154 
   35900     1.045544   0.04740401   -2.2622691   -3.8294068 
   36000     1.057829 -0.068603947   -2.2854346    -3.870986 
   36100    1.0150034 -0.00082029698    -2.331803   -3.8531643 
   36200   0.99430142 -0.080767599   -2.3620956   -3.8524272 
   36300   0.99555631   -0.1277912   -2.3727538   -3.8649663 
   36400   0.99349268  -0.08200631   -2.3753318   -3.8644512 
   36500   0.97498569 -0.0088706403   -2.3738068   -3.8351865 
   36600   0.99599916 -0.085333386   -2.3598365   -3.8527128 
   36700   0.98765318 -0.078006127   -2.3322026   -3.8125694 
   36800    1.0136737 -0.048300461   -2.2954088    -3.814777 
   36900    1.0365292  0.068757678   -2.2717954   -3.8254211 
   37000     1.029502  0.025333082   -2.2814895   -3.8245823 
   37100    1.0254197 -0.005609174   -2.3208926   -3.8578666 
   37200   0.98261214  0.035753553   -2.3750078   -3.8478187 
   37300   0.96667882  0.055742199   -2.3925557   -3.8414845 
   37400   0.96412585  -0.08946456   -2.3880033   -3.8331056 
   37500   0.99054086 -0.064747227   -2.3710404   -3.8557354 
   37600   0.99648991  0.079342163   -2.3490995   -3.8427114 
   37700    1.0084815   0.12181101   -2.3323109   -3.8438967 
   37800    1.0031356  0.024342391   -2.3286782   -3.8322511 
   37900    0.9842253  0.032363887   -2.3306169   -3.8058457 
   38000    0.9980132  -0.12272533   -2.3384229    -3.834318 
   38100   0.99199739  -0.13177532   -2.3500682   -3.8369464 
   38200     0.989294  -0.05811665   -2.3612707   -3.8440967 
   38300   0.96845071 -0.027558507   -2.3695367   -3.8211214 
   38400   0.99291271  -0.13019533   -2.3703574   -3.8586075 
   38500    0.9866489  0.081742421   -2.3629598   -3.8418212 
   38600    1.0083952 -0.017838796   -2.3470664   -3.8585228 
   38700    1.0351363 -0.020933575   -2.3306032   -3.8821411 
   38800    1.0147516 -0.029197974   -2.3231999   -3.8441837 
   38900    1.0166991 -0.048188928    -2.325165   -3.8490678 
   39000   0.98696568 -0.080430609   -2.3328896   -3.8122259 
   39100      1.01239  -0.12032455   -2.3403462   -3.8577904 
   39200   0.98014906 -0.032127738   -2.3555501   -3.8246691 
   39300   0.97715944 -0.047474155   -2.3723484   -3.8369863 
   39400   0.98744541  -0.15755043   -2.3798577    -3.859913 
   39500   0.96106809 -0.032557012   -2.3781754   -3.8186944 
   39600   0.99381761  0.011408277   -2.3576411   -3.8472475 
   39700    1.0237788 -0.047381529   -2.3279808   -3.8624953 
   39800    1.0343798  -0.13095164   -2.3065163   -3.8569204 
   39900    1.0439468  -0.11124596   -2.3006483    -3.865392 
   40000     1.013846 -0.032048196   -2.3180157   -3.8376422 
   40100    1.0030243 -0.098845814   -2.3663242   -3.8697303 
   40200   0.98748797  -0.15710197   -2.4040881   -3.8842072 
   40300   0.97883976  -0.10203722   -2.4147474   -3.8819039 
   40400   0.98065484   -0.1518915   -2.4082097   -3.8780868 
   40500   0.98925889 -0.034187695   -2.3897361   -3.8725096 
   40600   0.99664892 -0.085087324   -2.3653365   -3.8591867 
   40700   0.99193133 0.0069626761   -2.3494426   -3.8362217 
   40800   0.99372236 -0.053818198   -2.3363567   -3.8258203 
   40900    1.0128611 -0.064538251   -2.3312916   -3.8494417 
   41000     1.000768 -0.060257956   -2.3330254   -3.8330495 
   41100     1.010168  -0.11876814   -2.3334792   -3.8475928 
   41200    1.0043207  -0.14184474   -2.3361643   -3.8415135 
   41300    1.0111823  -0.13229246   -2.3378744   -3.8535083 
   41400    1.0044508 -0.0052727037   -2.3415608    -3.847105 
   41500    1.0060056 -0.030325789   -2.3483636   -3.8562383 
   41600   0.99698943  -0.16758734   -2.3565044    -3.850865 
   41700    0.9881936 -0.089106004   -2.3562155   -3.8373923 
   41800   0.99940928 -0.020608217   -2.3265877   -3.8245754 
   41900    1.0277706  0.018458603    -2.276459   -3.8169566 
   42000    1.0643235 -0.005967411   -2.2547004   -3.8499862 
   42100    1.0509585   0.11526896   -2.2750613   -3.8503146 
   42200    1.0449261  -0.18075809   -2.3202999   -3.8865114 
   42300   0.98483559 -0.023096543   -2.3598555    -3.835999 
   42400   0.98711611  -0.14139976   -2.3749597   -3.8545214 
   42500   0.98635614  -0.11445959   -2.3739308   -3.8523534 
   42600   0.98335486  -0.10419329   -2.3575842   -3.8315083 
   42700   0.99155948 -0.0047164749   -2.3293169   -3.8155387 
   42800    1.0241721  0.018652746   -2.3026378   -3.8377418 
   42900    1.0492898  -0.12519439   -2.2937138    -3.866466 
   43000    1.0107018  0.056749162   -2.3106445   -3.8255582 
   43100    1.0113365 -0.085324135   -2.3502386   -3.8661037 
