run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.797 | 2.797 | 2.797 Mbytes
Step Temp Press TotEng PotEng 
       0          0.8    5.6188346    -2.898476   -4.0975744 
     100    1.1555629   0.21451407   -2.9185634   -4.6506055 
     200    1.0081175   0.25155516   -3.0453774   -4.5564174 
     300   0.93142888   0.30764232   -3.1690726   -4.5651662 
     400   0.87931087   0.18932364   -3.2791786    -4.597154 
     500   0.83871355  0.029646434   -3.3762107   -4.6333358 
     600    0.8160533  -0.23942171   -3.4563731   -4.6795333 
     700   0.79604848   -0.3512403   -3.5174343   -4.7106099 
     800   0.77780319  -0.49239658   -3.5577882   -4.7236164 
     900   0.76103542  -0.38775154   -3.5774035    -4.718099 
    1000   0.78779655  -0.37794298   -3.5715306   -4.7523377 
    1100   0.77973527  -0.33660043    -3.544633   -4.7133571 
    1200   0.80198005  -0.35648653   -3.5051371   -4.7072033 
    1300   0.80850408  -0.29238654   -3.4684689   -4.6803139 
    1400   0.82700138  -0.33701645   -3.4402988   -4.6798689 
    1500   0.82497264  -0.20284848   -3.4201067   -4.6566359 
    1600   0.83108256  -0.18763243   -3.4190222   -4.6647095 
    1700   0.80939703  -0.19269938   -3.4402066   -4.6533899 
    1800   0.81793144   -0.4747786   -3.4764297   -4.7024051 
    1900     0.811551  -0.45796638   -3.5133208   -4.7297327 
    2000   0.76563447  -0.34658032    -3.539645   -4.6872339 
    2100   0.76267063  -0.29394725   -3.5476292   -4.6907756 
    2200   0.75924347  -0.20670987   -3.5372892   -4.6752987 
    2300   0.78683643  -0.25634811   -3.5092699   -4.6886379 
    2400   0.79798463  -0.22321002   -3.4763244    -4.672402 
    2500   0.82151116  -0.26829975    -3.447096   -4.6784369 
    2600   0.81540279  -0.18667069   -3.4323595   -4.6545448 
    2700   0.82820165  -0.20568701   -3.4353429    -4.676712 
    2800    0.8167319  -0.29230428   -3.4575817   -4.6817591 
    2900   0.79185348  -0.17872796   -3.4907764   -4.6776643 
    3000   0.77807591  -0.35726881     -3.51865    -4.684887 
    3100   0.76543393   -0.2754634    -3.539231   -4.6865193 
    3200   0.78594904  -0.41310958   -3.5492995   -4.7273373 
    3300   0.79264957  -0.48801961   -3.5451385   -4.7332196 
    3400   0.77927314  -0.25499669    -3.523872   -4.6919035 
    3500   0.78115242  -0.20686627   -3.4961334   -4.6669817 
    3600    0.8170264  -0.39024141   -3.4719308   -4.6965497 
    3700   0.84220961  -0.42774154   -3.4598031   -4.7221684 
    3800   0.81124241  -0.27767478   -3.4643508   -4.6803002 
    3900   0.81802719  -0.33531099   -3.4829562   -4.7090751 
    4000   0.78569665  -0.29907425   -3.5103746   -4.6880341 
    4100   0.78238611  -0.42123092   -3.5273249   -4.7000224 
    4200   0.77191036  -0.34469765   -3.5284699   -4.6854656 
    4300   0.77962889  -0.34571705   -3.5166779   -4.6852426 
    4400   0.81236373  -0.31710109   -3.4790646   -4.6966947 
    4500   0.84817793  -0.30864597   -3.4281149   -4.6994259 
    4600   0.82439186 -0.087322895   -3.4189798   -4.6546385 
    4700   0.81939552 -0.079426492   -3.4342978   -4.6624677 
    4800   0.81377405  -0.11960228   -3.4637439   -4.6834879 
    4900    0.8138249  -0.41428125   -3.4907902   -4.7106104 
    5000   0.80810775  -0.40744556   -3.5050028   -4.7162537 
    5100   0.79359545  -0.22330081    -3.512451   -4.7019498 
    5200   0.79125488  -0.22437921   -3.5105734    -4.696564 
    5300   0.79253313  -0.30059692    -3.501759   -4.6896655 
