T_imp,v_imp,N_avg_points,time,Temp,Temp_std,Press,Press_std,P_tail_corr
1.5,6.67782426778243,18,65.5762910842896,1.49944001255556,0.002615815688966,0.165042552972222,0.001370721625485,0.151126538736805
1.5,5.46575342465753,18,75.6665093898773,1.49994619272222,0.003656037667051,0.188934882872222,0.002070266295936,0.168162574303244
1.5,4.62608695652174,18,84.4529824256897,1.49995462794444,0.003513605179639,0.210995449322222,0.002546193649371,0.181998169961383
1.5,4.01005025125628,18,100.685567140579,1.49984275333333,0.002991414926752,0.230896743733333,0.002442136547372,0.192305817122332
1.5,3.53880266075388,18,109.878087759018,1.49973327977778,0.002937684305868,0.250808593244444,0.002221982453328,0.201255342924981
1.5,3.16666666666667,18,111.165081977844,1.49968546011111,0.003855854204961,0.270607087372222,0.002780464441145,0.208722836885997
1.5,2.86535008976661,18,123.908302545547,1.49897691144444,0.003287041446107,0.290446372727778,0.003726078978746,0.21486244561649
1.5,2.61639344262295,18,128.412001132965,1.50056376772222,0.003207149368964,0.31441733975,0.004695268787994,0.223765059555349
1.5,2.40723981900453,18,137.22142791748,1.5008587865,0.00308242220021,0.338390000877778,0.003524279819794,0.231300691141464
1.5,2.22905027932961,18,142.841238260269,1.50013643305556,0.003785431403211,0.366199936477778,0.005929170835277,0.2413049207415
1.5,2.07542262678804,18,153.552546739578,1.49939942833333,0.003122046887054,0.396545763805556,0.005258368573673,0.252476365611014
1.5,1.94160583941606,18,158.930221319199,1.50063922077778,0.003208691594664,0.434947808188889,0.006473483600113,0.270335351077783
1.5,1.824,18,171.390181064606,1.50012262377778,0.003361177871094,0.480141856461111,0.004208574603421,0.29361766397514
1.5,1.7198275862069,18,171.497821092606,1.50111316922222,0.00336718669483,0.532216862588889,0.007876922880225,0.322412258269754
1.5,1.62691131498471,18,178.260451316834,1.49947575922222,0.002600797561325,0.596711719822222,0.005608825173035,0.362258027211621
1.5,1.54352030947776,18,185.260665178299,1.49954119955556,0.004071016116436,0.675762029416667,0.009222593990752,0.415290572056301
1.5,1.46826126954922,18,190.075829744339,1.50014810222222,0.00334104303638,0.769115582061111,0.010040774798504,0.481257683492679
1.5,1.4,18,196.117686033249,1.50163657627778,0.004838530609217,0.877869076111111,0.013070754884657,0.561256059876312
2,12,18,42.57990193367,2.00026583422222,0.004487114284452,0.1600027559,0.000955793283155,0.155693300956804
