T_imp,v_imp,N_avg_points,time,Temp,Temp_std,Press,Press_std
2.0,3.5388026607538805,18.0,99.8021149635315,1.9995964813333333,0.003897583838723359,0.4600749424833333,0.0035465859186938576
2.0,3.166666666666667,18.0,108.3012912273407,2.000126745,0.0040252138884312805,0.5151716872444445,0.004012685773866246
2.0,2.865350089766607,18.0,116.55686235427856,1.9998733831666666,0.0043174959321187955,0.5704457269055555,0.004108246446569425
2.0,2.616393442622951,18.0,123.67174363136292,2.000474526833333,0.002801701112240672,0.6301284047722222,0.004319167565581513
2.0,2.407239819004525,18.0,130.97334718704224,1.997331990388889,0.005443799758993562,0.6965292089055555,0.006894708446616514
2.0,2.229050279329609,18.0,139.28040862083435,1.9995628370555556,0.004997994207174675,0.7696498394888889,0.0076584342293044665
2.0,2.0754226267880367,18.0,147.75010299682617,1.9997130484999996,0.00412725713921689,0.8478610827166667,0.006545722819250003
2.0,1.9416058394160585,18.0,155.07804822921753,2.002451576944445,0.0034825918753538456,0.946691918788889,0.006272871837499397
2.0,1.8239999999999998,18.0,161.20294833183289,1.9999433846111105,0.005339124617282737,1.0434189718444447,0.008048254533990858
2.0,1.7198275862068966,18.0,168.6204400062561,2.000457561333333,0.003431464561935394,1.159021517472222,0.008064417541982033
2.0,1.6269113149847094,18.0,174.79433608055115,1.9997523229444443,0.004672857536895698,1.288323057733333,0.009382767059218592
2.0,1.543520309477756,18.0,181.47634768486023,1.9998550122777776,0.004241804924079533,1.437635703388889,0.009449616815922166
2.0,1.468261269549218,18.0,170.8956274986267,1.9999190829444444,0.004976608160930228,1.6058145827777777,0.010513907206905948
2.0,1.4,18.0,174.46692371368408,1.9983397373333334,0.005479158626753343,1.7939446164444444,0.015318676082337876
2.5,12.0,18.0,38.044281005859375,2.499313924,0.004878088158900601,0.21056652717222224,0.0008832445133538821
2.5,8.580645161290324,18.0,47.93677568435669,2.500074081388889,0.0045382836887435446,0.28542641426111115,0.0015465873555558923
2.5,6.677824267782427,18.0,56.589967489242554,2.5013158408333336,0.005684655512912035,0.3606366121222222,0.0020992077138810225
2.5,5.465753424657534,18.0,66.13681769371033,2.500235485444444,0.005078330167721356,0.43403047696111113,0.002021076656793899
2.5,4.62608695652174,18.0,73.07506847381592,2.50087578,0.003977603941276905,0.5103344572777777,0.002078985670987762
2.5,4.010050251256282,18.0,80.95068597793579,2.4999041138888893,0.0043394363234119816,0.5888850286222223,0.003952924385445651
2.5,3.5388026607538805,18.0,90.81279945373535,2.497851388888889,0.004420950933358672,0.6692252762944444,0.0035116162876444035
2.5,3.166666666666667,18.0,121.42961120605469,2.5005825086666666,0.005514008801470172,0.7551437955166667,0.004574978758876513
2.5,2.865350089766607,18.0,127.71162343025208,2.4987357560000003,0.0058559107969198675,0.846044689861111,0.006788397955451956
2.5,2.616393442622951,18.0,138.07897663116455,2.499079444944444,0.003725871236249086,0.9453657335833332,0.006052034940698636
2.5,2.407239819004525,18.0,143.3005621433258,2.498372079388889,0.004620065492112704,1.045398606238889,0.006218319993675329
2.5,2.229050279329609,18.0,148.99211049079895,2.500969231222222,0.007076082485191268,1.1687911213833333,0.006281139673000862
2.5,2.0754226267880367,18.0,161.8633463382721,2.5002814677777776,0.006684193792063669,1.294703575,0.008906374611330124
2.5,1.9416058394160585,18.0,168.2575604915619,2.4995566207777773,0.0055799545637222085,1.4329017987222221,0.009241638615605416
2.5,1.8239999999999998,18.0,173.85224866867065,2.4990364564444443,0.0052963401500630385,1.5903463423333335,0.010138373536742632
2.5,1.7198275862068966,18.0,185.76157689094543,2.499632665388889,0.006192365486690289,1.7591483279444444,0.014004847907383043
2.5,1.6269113149847094,18.0,191.6279821395874,2.5005498539444444,0.00695163841495792,1.956248637333333,0.012441361137879595
2.5,1.543520309477756,18.0,199.6092381477356,2.497719025888889,0.00441989966849506,2.1674231454444444,0.009592273269321662
2.5,1.468261269549218,18.0,203.07983684539795,2.500548258888889,0.005954934500689911,2.4095936632777777,0.012130970914507216
2.5,1.4,18.0,212.71188807487488,2.4998340287777783,0.006877039941406829,2.666389015333333,0.014010823657390621
3.0,12.0,18.0,46.2818500995636,3.0006969681666664,0.00532676825790016,0.26120571615,0.0006087740538545266
3.0,8.580645161290324,18.0,58.88121318817139,2.998480559111111,0.006047799083963163,0.3586904956388889,0.0011075695421078223
3.0,6.677824267782427,18.0,69.45896482467651,2.998809645944444,0.0035349836373581895,0.4559437773277778,0.0017931046115060123
3.0,5.465753424657534,18.0,79.57821679115295,2.999856511777778,0.0062945207713883036,0.5547193394777777,0.002200927985973517
3.0,4.62608695652174,18.0,88.93318367004395,3.00168023,0.004950497663968108,0.6577121506888889,0.003296932679309728
3.0,4.010050251256282,18.0,100.38351798057556,2.997918556777778,0.007016538186520674,0.7629688076500001,0.00450619749046661
3.0,3.5388026607538805,18.0,94.98152232170105,2.9986510038888894,0.00431915539794008,0.8722389783388889,0.005394344886935734
3.0,3.166666666666667,18.0,94.99579906463623,2.999983251166667,0.006427866829697832,0.9895402999388888,0.005099447491407497
3.0,2.865350089766607,18.0,102.97195267677307,2.9990906940555555,0.00431594099520553,1.1159868851166665,0.005420385659256199
3.0,2.616393442622951,18.0,110.88988137245178,3.0008086491111112,0.006816888283101999,1.25222021795,0.006382200358232216
3.0,2.407239819004525,18.0,118.5472662448883,2.999570655833333,0.007562737966235235,1.3951274246666667,0.009588447954882055
3.0,2.229050279329609,18.0,124.45978927612305,3.0009085907777777,0.0066629503760769595,1.5560843735555556,0.008438428593469539
3.0,2.0754226267880367,18.0,131.59035563468933,2.9999451538333335,0.007296646396202879,1.729125597111111,0.01065716070126233
3.0,1.9416058394160585,18.0,137.5834674835205,3.001669131388889,0.005135939262595928,1.9183360307777777,0.007205388731736641
3.0,1.8239999999999998,18.0,144.53966879844666,2.999727079333333,0.00700751341079799,2.1266670378333337,0.008688189110304032
3.0,1.7198275862068966,18.0,150.38382506370544,3.001312134833333,0.00598712424149166,2.3546154017777776,0.010179401056559846
3.0,1.6269113149847094,18.0,155.21165204048157,3.0003940345555553,0.008375661093521516,2.598613928777778,0.015290045109013845
3.0,1.543520309477756,18.0,161.99315094947815,2.997922459888889,0.007858087928920338,2.8818468932222223,0.01272230263465755
3.0,1.468261269549218,18.0,168.47266387939453,3.000104567277778,0.005810550154447694,3.183377946388889,0.01175243044681127
3.0,1.4,18.0,176.55947852134705,2.9979344701666664,0.0072025717540983225,3.515032904388889,0.014688707032453422
3.5,12.0,18.0,38.57923889160156,3.500107450611111,0.0072306026963844154,0.31099831818333334,0.0009459303420186136
3.5,8.580645161290324,18.0,48.195525884628296,3.5024112642222223,0.005378287564099487,0.4297947957333333,0.0017133923643925092
3.5,6.677824267782427,18.0,57.0754771232605,3.4980619253333334,0.006578236259227315,0.5498352824888888,0.00196728415422895
3.5,5.465753424657534,18.0,65.66307997703552,3.5017163928888886,0.006336076515248191,0.6734611626833333,0.0036556196410440717
3.5,4.62608695652174,18.0,73.2549877166748,3.4973653475555557,0.006323866865756841,0.8019836141222221,0.002989246428845627
3.5,4.010050251256282,18.0,81.6033673286438,3.4971604481666665,0.007033645304974741,0.9344068935666665,0.0038245996321606625
3.5,3.5388026607538805,18.0,88.8412914276123,3.501449102277778,0.006338326573823036,1.0764258438888887,0.005660834621373141
3.5,3.166666666666667,18.0,95.63504767417908,3.5000812385555555,0.006265775154375019,1.2267095909444445,0.00514694543233444
3.5,2.865350089766607,18.0,103.88612747192383,3.4979436884999995,0.006995486566634442,1.3843284639444446,0.006797556081428589
3.5,2.616393442622951,18.0,111.39427709579468,3.502320422611111,0.0048166285729360665,1.5563305344444442,0.008465287498061464
3.5,2.407239819004525,18.0,117.97433257102966,3.4967670636111112,0.007353488653294292,1.7398993624444443,0.010341453373633864
3.5,2.229050279329609,18.0,124.37659287452698,3.5023597372222226,0.006368304403180582,1.9420816398333334,0.007578271301828444
3.5,2.0754226267880367,18.0,132.38747143745422,3.5005786681666664,0.0071318648155051815,2.1521723135555555,0.013069707821073936
3.5,1.9416058394160585,18.0,137.97694611549377,3.5007746937777777,0.006184763097355051,2.3948819857777774,0.012306503551180186
3.5,1.8239999999999998,18.0,144.48541736602783,3.4990687060555556,0.009226227010524259,2.6441331148333327,0.014164957288933758
3.5,1.7198275862068966,18.0,151.23733019828796,3.4968914628333336,0.009387756810221349,2.922895132166667,0.009981839279035842
3.5,1.6269113149847094,18.0,157.12994503974915,3.5004115247222223,0.007535615138250893,3.2301629883333334,0.016694200245741933
3.5,1.543520309477756,18.0,163.7535436153412,3.4977974236666665,0.00786538460511377,3.556196307777777,0.02185671399322352
3.5,1.468261269549218,18.0,169.13068079948425,3.4984707170555556,0.00787334312103555,3.9212387026666673,0.01708014786518534
3.5,1.4,18.0,176.02027034759521,3.5035786114444445,0.008100853244693043,4.333925973444445,0.018416404100768835
4.0,12.0,18.0,37.93935179710388,4.0026130171666665,0.007913589692681015,0.3606411561,0.0008414900017095996
4.0,8.580645161290324,18.0,48.54374313354492,4.000169384166666,0.008725822779561066,0.5013308536055556,0.0016490113640036494
4.0,6.677824267782427,18.0,57.89176416397095,3.9989107422777774,0.00529190924560045,0.6430809475722223,0.001919128139019254
4.0,5.465753424657534,18.0,65.70481991767883,4.000246744166666,0.00936851620663627,0.7909277104111112,0.0030770095990993724
4.0,4.62608695652174,18.0,74.26947617530823,3.9980252914444443,0.0073557263242038816,0.9445386519555554,0.004888784731452546
4.0,4.010050251256282,18.0,81.77769064903259,4.004165904777777,0.010123343194189028,1.1053085539055558,0.005067406687884748
4.0,3.5388026607538805,18.0,88.37617659568787,3.9984802996666673,0.007825364543700551,1.2765699239444446,0.004467827306662579
4.0,3.166666666666667,18.0,96.13266396522522,3.9987299571111117,0.007808477230332375,1.4561663867777779,0.008536344469391863
4.0,2.865350089766607,18.0,103.64647674560547,4.000308950333334,0.007847580139007269,1.6496062909444444,0.007347182486815099
4.0,2.616393442622951,18.0,110.73382425308228,3.9984681440555554,0.0073055463256025705,1.8527200847222223,0.009363414233855456
4.0,2.407239819004525,18.0,118.53979134559631,3.9971782437222214,0.009201068533874063,2.075164423166667,0.00987391429215443
4.0,2.229050279329609,18.0,124.81582593917847,3.999082107666667,0.008593612388071074,2.312963201722222,0.011796407610363583
4.0,2.0754226267880367,18.0,133.2480068206787,3.9976950447222226,0.006772799707277865,2.5718484696666666,0.012869604690016325
4.0,1.9416058394160585,18.0,139.1061155796051,3.996959246,0.009272039230299435,2.8456727073333337,0.012577645204976402
4.0,1.8239999999999998,18.0,144.93641233444214,4.002706720444445,0.007945299748343414,3.1506630325000007,0.018042030282248447
4.0,1.7198275862068966,18.0,154.4354546070099,4.000412517277778,0.008165097469815244,3.485321767166666,0.020989941323336727
4.0,1.6269113149847094,18.0,168.1162896156311,3.9988942599999993,0.007700102866340416,3.8430480423333333,0.014152852913501516
4.0,1.543520309477756,18.0,163.85721802711487,3.997741648666666,0.007619760895872791,4.22520461388889,0.014157460877558533
4.0,1.468261269549218,18.0,170.04979014396667,3.998729923888889,0.00906276224185878,4.653378149166667,0.021808280274583203
4.0,1.4,18.0,179.95019364356995,3.999699640555556,0.00999763127939296,5.117041199777778,0.020979847078128052
4.5,12.0,18.0,38.530070543289185,4.501629720444445,0.009213763796702065,0.4102790749777777,0.0015224643103330558
4.5,8.580645161290324,18.0,48.83956575393677,4.501243373111111,0.01064873270279999,0.5714701081611111,0.002454299472478887
4.5,6.677824267782427,18.0,57.57481360435486,4.495338478222222,0.009289177066646972,0.7365645779444443,0.0030768594567272003
4.5,5.465753424657534,18.0,66.12128353118896,4.498244565722222,0.007132307682116961,0.9099400769111112,0.003887807613717366
4.5,4.62608695652174,18.0,73.45182156562805,4.499756343666666,0.0075055661920277105,1.0852446519444445,0.004528026850799786
4.5,4.010050251256282,18.0,82.14074516296387,4.496942769388888,0.00810234361734166,1.2740012862777779,0.005080945553115288
4.5,3.5388026607538805,18.0,89.61588454246521,4.497870646722222,0.009781245865087482,1.4751962653333335,0.006640210326250615
4.5,3.166666666666667,18.0,97.40181303024292,4.500673479722223,0.008580256365853753,1.6835327107777778,0.006954166183491112
4.5,2.865350089766607,18.0,105.9175615310669,4.4996120343333335,0.0073321751860366425,1.9094536857222222,0.008744673209403626
4.5,2.616393442622951,18.0,111.98262310028076,4.501805052722222,0.010264735538416442,2.1503283688333332,0.005672821431423404
4.5,2.407239819004525,18.0,118.82922768592834,4.500810350722222,0.009160388014797015,2.405937324722222,0.012111837124675673
4.5,2.229050279329609,18.0,125.1322181224823,4.495775738777778,0.01065056200311758,2.6831058802222225,0.012909801208063986
4.5,2.0754226267880367,18.0,133.56758880615234,4.498980285666668,0.010326953610154383,2.9796942118333334,0.012903793475372459
4.5,1.9416058394160585,18.0,141.94368934631348,4.497507885777778,0.007363707007469475,3.308079876944444,0.014457428832259686
4.5,1.8239999999999998,18.0,146.0888476371765,4.497081471,0.012860391466006364,3.650109479388888,0.011882705246253901
4.5,1.7198275862068966,18.0,152.0903341770172,4.501449458388889,0.010473334697944632,4.039186764666666,0.022438714519856864
4.5,1.6269113149847094,18.0,159.1549096107483,4.500243979055556,0.00994212676653488,4.444517895666666,0.021839075216047023
4.5,1.543520309477756,18.0,165.9399597644806,4.497579787888889,0.011488629595961393,4.884604591833333,0.018162323565021246
4.5,1.468261269549218,18.0,172.23100805282593,4.497291613555556,0.01032557759679537,5.366586730166667,0.02153036310218311
4.5,1.4,18.0,179.71091842651367,4.497915078055556,0.007605822627923194,5.877993714722222,0.023632447850132313
