run 200000
Neighbor list info ...
  update every 20 steps, delay 0 steps, check no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.3
  ghost atom cutoff = 3.3
  binsize = 1.65, bins = 15 15 15
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 2.75 | 2.75 | 2.75 Mbytes
Step Temp Press TotEng PotEng 
       0          1.1  0.080783316    1.5672217 -0.081538627 
     100    1.1935394  0.091740984    1.5605217   -0.2284423 
     200    1.2835927   0.10054704    1.4753839  -0.44855851 
     300    1.2405825  0.086827408    1.3841502  -0.47532545 
     400    1.1908781  0.091026921    1.2864614  -0.49851372 
     500    1.1541568    0.0828451    1.1937061  -0.53622839 
     600    1.1158986  0.071624903    1.1167043  -0.55588613 
     700    1.0976802  0.065436029    1.0566469  -0.58863639 
     800    1.0866161   0.06514714    1.0147269  -0.61397257 
     900    1.0671074  0.066629549   0.99086182   -0.6085967 
    1000    1.0563625  0.075337679   0.99189698  -0.59145628 
    1100    1.0826876  0.074210054    1.0176649  -0.60514642 
    1200    1.1122559   0.07862482    1.0509904  -0.61613997 
    1300    1.1334495  0.078231577    1.0699264  -0.62897039 
    1400    1.1269725  0.076936504    1.0610899  -0.62809872 
    1500     1.116904  0.068485429    1.0272673  -0.64682999 
    1600    1.1116977  0.072429454   0.98228315  -0.68401056 
    1700    1.0915122  0.066164356    0.9405437  -0.69549448 
    1800    1.0610641  0.073983213   0.91532338  -0.67507696 
    1900    1.0743475  0.073946704   0.91246969  -0.69784082 
    2000    1.0878651  0.058364792   0.92696207  -0.70360951 
    2100    1.0946537   0.06729437   0.95592509  -0.68482188 
    2200    1.1275717  0.065292729   0.98650177  -0.70358503 
    2300    1.1356007  0.072030153   0.99735795  -0.70476331 
    2400    1.1321264  0.061443393   0.97946592  -0.71744777 
    2500    1.1004797  0.071656966   0.93676222  -0.71271708 
    2600    1.0649988  0.065092885   0.89797874   -0.6983192 
    2700    1.0613977  0.066889344   0.89149696  -0.69940339 
    2800    1.0876222  0.062738876   0.90575992  -0.72444762 
    2900    1.0828671  0.064830734   0.92362467   -0.6994556 
    3000    1.1054435   0.07145118   0.93978629  -0.71713312 
    3100    1.0913763  0.064907302   0.95175024  -0.68408425 
    3200    1.1104628  0.065147286   0.96252976  -0.70191297 
    3300    1.1188687   0.07112335   0.96822951  -0.70881261 
    3400    1.1035454  0.070504213   0.96111653  -0.69295792 
    3500    1.0905556  0.062832968    0.9386784  -0.69592591 
    3600    1.0851273  0.057124049   0.89292908  -0.73353903 
    3700    1.0674578  0.062685762   0.85089961  -0.74908409 
    3800    1.0548038  0.066426012   0.83762748  -0.74338946 
    3900     1.053485  0.058539647   0.85692101  -0.72211929 
    4000    1.0922565  0.058901377   0.90473774  -0.73241609 
    4100    1.1096503  0.066812441   0.93627119  -0.72695374 
    4200    1.1151292  0.070594174   0.94546512  -0.72597198 
    4300    1.1151808  0.066681662    0.9394617  -0.73205272 
    4400    1.1056283  0.063343327   0.92340552  -0.73379093 
    4500    1.0851547   0.06985008   0.90629688  -0.72021228 
    4600      1.08359  0.058943542   0.89546447  -0.72869932 
    4700    1.0954947  0.062511291   0.89780793  -0.74419953 
